dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
24,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,Hall,100
2,1,"PROGRAMACION 2",8.0,11.0,312,94
5,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,C01,194
25,3,"ADMINISTRACION DE OPERACIONES",10.0,12.5,B21,39
18,4,"AGRIMENSURA LEGAL 1",8.0,12.0,116,6
3,5,"AGRIMENSURA LEGAL 2",8.0,12.0,C12,131
7,6,"AGRIMENSURA LEGAL 3",12.0,16.0,116,6
10,7,"AGRIMENSURA LEGAL 4",8.0,12.0,31,35
19,8,"ALISTAMIENTO NAVAL",8.0,12.0,B22,32
11,9,"ANALISIS DE ALIMENTOS",12.0,16.0,116,6
17,10,"ANTENAS Y PROPAGACION",8.0,12.0,31,35
11,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,A01,145
17,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
21,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,B01,223
18,14,"ASTRONOMIA GEODESICA",8.0,12.0,C01,194
11,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,C01,194
19,16,"AVALUACIONES 1",8.0,12.0,705,20
1,17,"AVALUACIONES 2",12.0,16.0,116,6
24,18,"AVALUACIONES 3",8.0,12.0,116,6
8,19,"BASES DE DATOS I",12.0,16.0,116,6
21,20,"BASES DE DATOS II",16.0,20.0,116,6
24,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,A01,145
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,A01,145
25,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",11.0,15.0,B01,223
25,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",11.0,15.0,C01,194
25,24,"CALCULO VECTORIAL",8.0,11.0,312,94
17,25,"CALIDAD DE AGUAS",8.0,12.0,B01,223
23,26,"CAMINOS Y CALLES 1",8.0,12.0,A21,72
