dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
23,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,727,20
18,1,"PROGRAMACION 2",8.0,11.0,312,94
18,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,C01,194
15,3,"ADMINISTRACION DE OPERACIONES",12.0,14.5,116,6
16,4,"AGRIMENSURA LEGAL 1",12.0,16.0,116,6
17,5,"AGRIMENSURA LEGAL 2",12.0,16.0,116,6
14,6,"AGRIMENSURA LEGAL 3",13.0,17.0,116,6
15,7,"AGRIMENSURA LEGAL 4",14.5,18.5,116,6
23,8,"ALISTAMIENTO NAVAL",8.0,12.0,B01,223
2,9,"ANALISIS DE ALIMENTOS",8.0,12.0,307,180
18,10,"ANTENAS Y PROPAGACION",11.0,15.0,116,6
16,11,"APLICACIONES DEL ALGEBRA LINEAL",16.0,19.0,116,6
23,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
24,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,116,6
11,14,"ASTRONOMIA GEODESICA",8.0,12.0,B01,223
12,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,C01,194
16,16,"AVALUACIONES 1",8.0,12.0,C01,194
21,17,"AVALUACIONES 2",8.0,12.0,C01,194
11,18,"AVALUACIONES 3",8.0,12.0,116,6
4,19,"BASES DE DATOS I",8.0,12.0,307,180
24,20,"BASES DE DATOS II",8.0,12.0,C01,194
2,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,310,16
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
14,24,"CALCULO VECTORIAL",8.0,11.0,312,94
7,25,"CALIDAD DE AGUAS",8.0,12.0,307,180
3,26,"CAMINOS Y CALLES 1",12.0,16.0,310,16
14,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",8.0,12.0,C01,194
17,28,"CARTOGRAFIA MATEMATICA",16.0,20.0,116,6
19,29,"CARTOGRAFÍA TEMÁTICA",8.0,12.0,C01,194
25,30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",8.0,12.0,C01,194
3,31,"CATASTRO",8.0,12.0,307,180
15,32,"COMERCIALIZACION",8.0,12.0,C01,194
17,33,"COMPL.ARQUITECTURA DE COMPUTADORAS",8.0,12.0,C01,194
4,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",12.0,15.0,310,16
18,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",15.0,18.5,116,6
12,36,"COMPORTAMIENTO MEC. DE MATERIALES",8.0,11.5,116,6
17,37,"COMPUTACION 1",8.0,11.0,727,20
19,38,"COMUNICACIONES DIGITALES",16.0,20.0,116,6
18,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,310,16
20,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,C01,194
20,41,"CONTROL DE CALIDAD",8.0,12.0,727,20
3,42,"COSTOS",8.0,12.0,310,16
12,43,"COSTOS PARA INGENIERIA",8.0,12.0,722,10
6,44,"DINAMICA DE MAQUINAS Y VIBRACION",8.0,12.0,307,180
20,45,"DISEÑO ASISTIDO POR COMPUTADOR",16.0,20.0,116,6
19,46,"DISEÑO CATASTRAL",12.0,16.0,116,6
9,47,"DISEÑO DE PROCESOS QUIMICOS",8.0,12.0,C01,194
21,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",16.0,20.0,116,6
25,49,"DISEÑO HIDROLOGICO",8.0,12.0,116,6
24,50,"DISEÑO LOGICO",8.0,12.0,727,20
22,51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",8.0,12.0,C01,194
7,52,"ECONOMIA",8.0,12.0,B01,223
7,52,"ECONOMIA",8.0,12.0,C01,194
1,53,"ECONOMÍA (AREA)",8.0,12.0,116,6
8,54,"EJERCICIOS DE INGENIERIA SANITARIA",8.0,12.0,307,180
2,55,"ELASTICIDAD",12.0,16.0,116,6
4,56,"ELECTROMAGNETISMO",8.0,12.0,310,16
21,57,"ELECTRONICA AVANZADA 1",8.0,11.0,310,16
3,58,"ELECTRONICA AVANZADA 2",10.0,13.0,116,6
17,59,"ELECTRONICA DE POTENCIA",8.0,12.0,722,10
8,60,"ELECTROTECNICA",8.0,11.0,310,16
3,61,"ELECTROTECNICA I",8.0,10.5,305,35
15,62,"ELECTROTECNICA II",8.0,11.0,310,16
10,63,"ELEMENTOS DE GESTION LOGISTICA",8.0,12.0,C01,194
13,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,C01,194
22,65,"ELEMENTOS DE MAQUINAS",15.0,19.0,116,6
25,66,"ELEMENTOS DE MECANICA DE LOS FLUIDOS",8.0,11.0,B11,50
18,67,"ELEMENTOS DE NAVEGACION",8.0,12.0,307,180
2,68,"ELEMENTOS DE TOPOGRAFIA",8.0,12.0,116,6
4,69,"ENERGIA 1- COMBUSTION",8.0,11.0,305,35
4,70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",12.0,16.0,116,6
5,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",13.5,17.5,116,6
3,72,"ESTRUCTURAS DE ACERO",8.0,10.0,116,6
23,73,"ESTRUCTURAS DE BUQUES",8.0,12.0,C01,194
2,74,"ESTRUCTURAS DE DATOS Y ALGORITMOS",8.0,12.0,A01,145
13,75,"ESTRUCTURAS DE MADERA",8.0,12.0,116,6
5,76,"ESTUDIO DEL TRABAJO",8.0,12.0,307,180
8,77,"FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS",8.0,12.0,311,29
4,78,"FISICA 1",8.0,11.0,B01,223
4,78,"FISICA 1",8.0,11.0,C01,194
20,79,"FISICA 2",8.0,11.0,Piso,70
11,80,"FISICA 3",8.0,11.0,C22,102
9,81,"FISICA TERMICA",8.0,11.5,311,29
1,82,"FLUIDODINAMICA",8.0,12.0,B21,39
23,83,"FOTOGRAMETRIA",16.0,20.0,116,6
19,84,"FUNCIONES DE VARIABLE COMPLEJA",8.0,11.0,310,16
5,85,"FUNDAMENTOS DE BASES DE DATOS",11.5,14.5,310,16
11,86,"FUNDAMENTOS DE ROBOTICA INDUSTRIAL",8.0,12.0,C01,194
14,87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",8.0,11.0,116,6
4,88,"GENERADORES DE VAPOR",8.0,12.0,116,6
24,89,"GEODESIA 1",15.0,19.0,116,6
12,90,"GEODESIA 2",8.0,12.0,307,180
15,91,"GEODESIA 3",8.0,12.0,116,6
16,92,"GEOESTADISTICA APLICADA",8.0,12.0,307,180
21,93,"GEOFISICA",8.0,12.0,307,180
9,94,"GEOLOGIA DE INGENIERIA",8.0,12.0,310,16
2,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,B01,223
2,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,C01,194
18,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",8.0,11.0,722,10
6,97,"GEOMETRIA Y ALGEBRA LINEAL 2",8.0,11.5,B01,223
6,97,"GEOMETRIA Y ALGEBRA LINEAL 2",8.0,11.5,C01,194
13,98,"GESTION DE CALIDAD",8.0,12.0,722,10
20,99,"GESTION DE CALIDAD AMBIENTAL",12.0,16.0,116,6
16,100,"GESTION DEL MANTENIMIENTO",8.0,12.0,116,6
6,101,"GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.",12.0,16.0,116,6
25,102,"GESTION DE MANTENIMIENTO",8.0,12.0,727,20
17,103,"HIDRAULICA FLUVIAL Y MARITIMA",8.0,12.0,116,6
4,104,"HIDRAULICA Y NEUMATICA",8.0,12.0,A01,145
24,105,"HIDRODINAMICA NAVAL",8.0,12.0,307,180
7,106,"HIDROLOGIA AVANZADA II",8.0,12.0,A01,145
19,107,"HIDROLOGIA E HIDRAULICA APLICADAS",8.0,12.0,727,20
14,108,"HIGIENE Y SERV. DE PLANTAS PROC. DE ALIMENTOS",8.0,12.0,307,180
20,109,"HORMIGON ESTRUCTURAL 1",8.0,11.5,310,16
14,110,"HORMIGON ESTRUCTURAL 2",8.0,10.0,722,10
5,111,"HORMIGON ESTRUCTURAL 3",8.0,13.5,116,6
19,112,"INGENIERIA AMBIENTAL PARA LA INDUSTRIA DE PROCESOS",8.0,12.0,307,180
6,113,"INGENIERIA BIOQUIMICA",8.0,12.0,116,6
1,114,"INGENIERIA DE LAS REACCIONES QUIMICAS 1",8.0,12.0,727,20
21,115,"INGENIERIA DE LAS REACCIONES QUIMICAS 2",8.0,10.0,727,20
25,116,"INGENIERIA DE LOS PROCESOS ELECTROQUIMICOS",8.0,12.0,307,180
25,117,"INGENIERIA DE SOFTWARE",16.0,20.0,116,6
11,118,"INGENIERIA LEGAL",8.0,12.0,311,29
3,119,"INGLES CONVERSACIONAL (ACT.COMPL.2)",8.0,12.0,A01,145
21,120,"INGLES TECNICO",12.0,16.0,116,6
15,121,"INGLES TECNICO 1 (ACT.COMPL.1)",8.0,12.0,307,180
15,122,"INSTALACIONES ELECTRICAS",8.0,12.0,722,10
17,123,"INSTALACIONES GENERALES DE GASES COMBUSTIBLES",8.0,12.0,307,180
6,124,"INSTRUMENTACION INDUSTRIAL",12.0,16.0,310,16
22,125,"INSTRUMENTACION Y CONTROL",12.0,15.0,116,6
24,126,"INT. A LA CIENCIA DE LOS MATERIALES",8.0,9.5,722,10
12,127,"INT. A LA CIENCIA DE MATERIALES",8.0,9.5,C21,25
20,128,"INT. A LA COMBUSTION",8.0,12.0,307,180
22,129,"INT. A LA CONSTRUCCION",8.0,12.0,310,16
6,130,"INT. A LA CORROSION DEL HORMIGON ARMADO",8.0,12.0,A01,145
19,131,"INT. A LA ELECTROTECNIA",8.0,11.0,722,10
9,132,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.",8.0,12.0,A01,145
1,133,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)",16.0,20.0,116,6
23,134,"INT. A LA EVALUACION Y GESTION AMBIENTAL",12.0,16.0,116,6
7,135,"INT. A LA FISICA MODERNA",8.0,12.0,116,6
22,136,"INT. A LA GEODESIA Y SIST. DE POS. GLOBAL",8.0,12.0,307,180
10,137,"INT. A LA INGENIERIA BIOQUIMICA",8.0,12.0,310,16
11,138,"INT. A LA INGENIERIA DE PROCESOS",8.0,12.0,310,16
16,139,"INT. A LA INGENIERIA DE SOFTWARE",8.0,11.0,310,16
3,140,"INT. A LA INGENIERIA NAVAL",17.0,21.0,116,6
8,141,"INT. A LA INGENIERIA SANITARIA",16.5,20.5,116,6
24,142,"INT. A LA INVESTIGACION DE OPERACIONES",8.0,12.0,B11,50
8,143,"INT. A LA MECANICA DE LOS FLUIDOS",8.0,12.0,722,10
5,144,"INT. A LA MECANICA DE SUELOS",8.0,11.5,310,16
8,145,"INT. AL ANALISIS RURAL",8.0,12.0,A01,145
9,146,"INT. A LA OPTICA",8.0,11.5,722,10
24,147,"INT. A LA PREVENCION DE RIESGOS LABORALES",11.0,15.0,116,6
7,148,"INT. A LAS ECUACIONES DIFERENCIALES",12.0,15.0,310,16
18,149,"INT. A LA TERMODINAMICA",8.0,11.0,116,6
10,150,"INT. AL CONTROL INDUSTRIAL",8.0,12.0,307,180
7,151,"INT. AL DERECHO",12.0,14.0,116,6
23,152,"INT. A LOS MICROPROCESADORES",8.0,12.0,310,16
25,153,"INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.",12.0,16.0,116,6
13,154,"INT. AL SISTEMA CLIMATICO",8.0,12.0,307,180
18,155,"INT. AL TRANSPORTE",8.0,12.0,A01,145
1,156,"LABORATORIO DE TECNOLOGIA DEL HORMIGON",12.0,16.0,116,6
23,157,"LEGISLACION TERRITORIAL",8.0,12.0,307,180
2,158,"LEGISLACION Y RELACIONES INDUSTRIALES",8.0,10.0,B21,39
16,159,"LOGICA",8.0,12.0,312,94
19,160,"MAMPOSTERIA ESTRUCTURAL",8.0,12.0,116,6
2,161,"MANTENIMIENTO DE BUQUES",8.0,12.0,B12,141
14,162,"MAQUINARIA NAVAL",17.0,21.0,116,6
8,163,"MAQUINAS ELECTRICAS",11.0,13.5,116,6
20,164,"MAQUINAS PARA FLUIDOS",8.0,12.0,116,6
