dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
2,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,C21,25
2,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,B22,32
2,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,B11,50
2,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,A11,25
2,1,"PROGRAMACION 2",8.0,11.0,312,94
2,1,"PROGRAMACION 2",8.0,11.0,116,6
20,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,307,180
8,3,"ADMINISTRACION DE OPERACIONES",8.0,10.5,A01,145
13,4,"AGRIMENSURA LEGAL 1",15.0,19.0,722,10
13,4,"AGRIMENSURA LEGAL 1",15.0,19.0,727,20
13,4,"AGRIMENSURA LEGAL 1",15.0,19.0,116,6
9,5,"AGRIMENSURA LEGAL 2",16.0,20.0,116,6
8,6,"AGRIMENSURA LEGAL 3",8.0,12.0,116,6
8,6,"AGRIMENSURA LEGAL 3",8.0,12.0,305,35
8,6,"AGRIMENSURA LEGAL 3",8.0,12.0,722,10
11,7,"AGRIMENSURA LEGAL 4",16.0,20.0,116,6
23,8,"ALISTAMIENTO NAVAL",8.0,12.0,307,180
14,9,"ANALISIS DE ALIMENTOS",8.0,12.0,116,6
14,9,"ANALISIS DE ALIMENTOS",8.0,12.0,705,20
12,10,"ANTENAS Y PROPAGACION",11.0,15.0,A11,25
12,10,"ANTENAS Y PROPAGACION",11.0,15.0,310,16
12,11,"APLICACIONES DEL ALGEBRA LINEAL",18.0,21.0,116,6
22,12,"ARQUITECTURA DE COMPUTADORAS",15.0,18.0,116,6
22,12,"ARQUITECTURA DE COMPUTADORAS",15.0,18.0,B01,223
22,12,"ARQUITECTURA DE COMPUTADORAS",15.0,18.0,502,20
5,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,310,16
5,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,705,20
5,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,C11,25
5,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,311,29
25,14,"ASTRONOMIA GEODESICA",8.0,12.0,116,6
25,14,"ASTRONOMIA GEODESICA",8.0,12.0,309,16
2,15,"AUTOMATAS PROGRAMABLES",15.5,19.5,116,6
2,15,"AUTOMATAS PROGRAMABLES",15.5,19.5,C11,25
2,15,"AUTOMATAS PROGRAMABLES",15.5,19.5,502,20
11,16,"AVALUACIONES 1",8.0,12.0,307,180
14,17,"AVALUACIONES 2",8.0,12.0,C01,194
25,18,"AVALUACIONES 3",16.0,20.0,116,6
1,19,"BASES DE DATOS I",12.0,16.0,301,76
16,20,"BASES DE DATOS II",8.0,12.0,Actos,128
12,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,310,16
12,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,A12,119
12,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,725,20
12,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,C12,131
16,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
16,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
16,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
22,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C12,131
22,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
