dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
19,0,"ELECTRONICA FUNDAMENTAL",12.0,15.5,727,20
2,1,"PROGRAMACION 2",11.0,14.0,312,94
16,2,"ADMINISTRACION DE INFRAESTRUCTURAS",16.0,20.0,116,6
18,3,"ADMINISTRACION DE OPERACIONES",8.0,10.5,305,35
25,4,"AGRIMENSURA LEGAL 1",8.0,12.0,116,6
1,5,"AGRIMENSURA LEGAL 2",8.0,12.0,309,16
25,6,"AGRIMENSURA LEGAL 3",12.0,16.0,309,16
15,7,"AGRIMENSURA LEGAL 4",12.0,16.0,705,20
3,8,"ALISTAMIENTO NAVAL",8.0,12.0,B23,101
24,9,"ANALISIS DE ALIMENTOS",16.0,20.0,116,6
14,10,"ANTENAS Y PROPAGACION",8.0,12.0,601,60
14,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,307,180
24,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
9,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,A01,145
15,14,"ASTRONOMIA GEODESICA",8.0,12.0,116,6
9,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,312,94
16,16,"AVALUACIONES 1",8.0,12.0,C01,194
24,17,"AVALUACIONES 2",12.0,16.0,116,6
2,18,"AVALUACIONES 3",12.0,16.0,116,6
18,19,"BASES DE DATOS I",12.0,16.0,116,6
9,20,"BASES DE DATOS II",8.0,12.0,B01,223
24,21,"BASES DE DATOS PARA INGENIERIA",11.0,14.0,310,16
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
1,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",14.0,18.0,B01,223
1,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",14.0,18.0,C01,194
2,24,"CALCULO VECTORIAL",8.0,11.0,312,94
17,25,"CALIDAD DE AGUAS",8.0,12.0,C01,194
22,26,"CAMINOS Y CALLES 1",12.0,16.0,310,16
3,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",8.0,12.0,116,6
25,28,"CARTOGRAFIA MATEMATICA",8.0,12.0,309,16
9,29,"CARTOGRAFÍA TEMÁTICA",16.0,20.0,116,6
24,30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",8.0,12.0,501,62
18,31,"CATASTRO",16.0,20.0,116,6
14,32,"COMERCIALIZACION",16.0,20.0,116,6
5,33,"COMPL.ARQUITECTURA DE COMPUTADORAS",8.0,12.0,116,6
1,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",8.0,11.0,312,94
18,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",8.0,11.5,705,20
3,36,"COMPORTAMIENTO MEC. DE MATERIALES",8.0,11.5,B22,32
24,37,"COMPUTACION 1",12.0,15.0,727,20
13,38,"COMUNICACIONES DIGITALES",8.0,12.0,Piso,70
12,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,310,16
11,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,C01,194
22,41,"CONTROL DE CALIDAD",8.0,12.0,727,20
3,42,"COSTOS",8.0,12.0,703,20
25,43,"COSTOS PARA INGENIERIA",8.0,12.0,722,10
17,44,"DINAMICA DE MAQUINAS Y VIBRACION",8.0,12.0,B01,223
19,45,"DISEÑO ASISTIDO POR COMPUTADOR",8.0,12.0,C21,25
3,46,"DISEÑO CATASTRAL",8.0,12.0,705,20
5,47,"DISEÑO DE PROCESOS QUIMICOS",12.0,16.0,116,6
24,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",8.0,12.0,102,25
13,49,"DISEÑO HIDROLOGICO",16.0,20.0,116,6
24,50,"DISEÑO LOGICO",8.0,12.0,727,20
2,51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",12.0,16.0,C12,131
2,52,"ECONOMIA",8.0,12.0,C12,131
2,52,"ECONOMIA",8.0,12.0,C01,194
21,53,"ECONOMÍA (AREA)",8.0,12.0,116,6
6,54,"EJERCICIOS DE INGENIERIA SANITARIA",16.0,20.0,116,6
4,55,"ELASTICIDAD",8.0,12.0,A01,145
1,56,"ELECTROMAGNETISMO",12.0,16.0,310,16
21,57,"ELECTRONICA AVANZADA 1",8.0,11.0,310,16
8,58,"ELECTRONICA AVANZADA 2",8.0,11.0,307,180
20,59,"ELECTRONICA DE POTENCIA",8.0,12.0,722,10
25,60,"ELECTROTECNICA",8.0,11.0,310,16
25,60,"ELECTROTECNICA",8.0,11.0,601,60
1,61,"ELECTROTECNICA I",8.0,10.5,305,35
1,62,"ELECTROTECNICA II",12.0,15.0,C12,131
11,63,"ELEMENTOS DE GESTION LOGISTICA",8.0,12.0,B01,223
1,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",16.0,20.0,116,6
12,65,"ELEMENTOS DE MAQUINAS",12.0,16.0,116,6
25,66,"ELEMENTOS DE MECANICA DE LOS FLUIDOS",8.0,11.0,C22,102
11,67,"ELEMENTOS DE NAVEGACION",16.0,20.0,116,6
22,68,"ELEMENTOS DE TOPOGRAFIA",8.0,12.0,116,6
25,69,"ENERGIA 1- COMBUSTION",8.0,11.0,305,35
20,70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",13.5,17.5,116,6
15,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",8.0,12.0,102,25
25,72,"ESTRUCTURAS DE ACERO",16.0,18.0,727,20
24,73,"ESTRUCTURAS DE BUQUES",8.0,12.0,311,29
9,74,"ESTRUCTURAS DE DATOS Y ALGORITMOS",12.0,16.0,116,6
8,75,"ESTRUCTURAS DE MADERA",8.0,12.0,116,6
23,76,"ESTUDIO DEL TRABAJO",8.0,12.0,116,6
2,77,"FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS",8.0,12.0,311,29
4,78,"FISICA 1",8.0,11.0,B01,223
4,78,"FISICA 1",8.0,11.0,C01,194
17,79,"FISICA 2",8.0,11.0,312,94
22,80,"FISICA 3",8.0,11.0,C22,102
22,80,"FISICA 3",8.0,11.0,722,10
25,81,"FISICA TERMICA",12.0,15.5,311,29
1,82,"FLUIDODINAMICA",8.0,12.0,B21,39
7,83,"FOTOGRAMETRIA",8.0,12.0,115,40
16,84,"FUNCIONES DE VARIABLE COMPLEJA",8.0,11.0,310,16
6,85,"FUNDAMENTOS DE BASES DE DATOS",16.0,19.0,310,16
4,86,"FUNDAMENTOS DE ROBOTICA INDUSTRIAL",8.0,12.0,305,35
18,87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",12.0,15.0,310,16
4,88,"GENERADORES DE VAPOR",8.0,12.0,116,6
9,89,"GEODESIA 1",8.0,12.0,116,6
18,90,"GEODESIA 2",8.0,12.0,307,180
7,91,"GEODESIA 3",12.0,16.0,116,6
