dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,22,V,78,V,22,V,V,22,V,V,V,22,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,78,284,161,5,V,56,268,V,135,V,149
1,2,8.5,78,22,V,78,V,22,V,V,22,V,V,V,22,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,78,284,161,5,V,56,268,V,135,V,149
1,3,9.0,78,22,V,78,V,22,V,V,22,V,V,V,22,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,78,284,161,5,V,56,268,V,135,V,149
1,4,9.5,78,22,V,78,V,22,V,V,22,V,V,V,22,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,78,284,161,5,V,56,268,V,135,V,149
1,5,10.0,78,22,V,78,V,22,V,V,22,V,V,V,22,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,78,284,161,5,V,56,268,V,135,V,149
1,6,10.5,78,22,V,78,V,22,V,V,22,V,V,V,22,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,78,284,161,5,V,56,268,V,135,V,149
1,7,11.0,96,181,V,V,V,158,V,181,176,V,V,V,0,268,V,V,V,225,V,279,V,82,V,279,V,135,V,268,V,284,161,5,158,56,268,181,135,158,181
1,8,11.5,96,181,V,V,V,158,V,181,176,V,V,V,0,268,V,V,V,225,V,V,V,82,V,V,V,135,V,268,V,284,161,5,158,56,268,181,135,158,181
1,9,12.0,96,181,V,V,V,158,V,181,176,V,V,V,0,66,V,V,V,V,V,V,V,186,V,V,V,V,86,V,V,V,86,V,158,88,V,181,178,158,181
1,10,12.5,96,181,V,V,V,158,V,181,176,V,V,V,0,66,V,V,V,V,V,V,V,186,V,V,V,V,86,V,V,V,86,V,158,88,V,181,178,158,181
1,11,13.0,96,181,V,V,V,V,V,181,176,V,V,V,0,66,V,V,V,V,V,V,V,186,V,V,V,V,86,V,V,V,86,V,V,88,V,181,178,V,181
1,12,13.5,96,181,V,V,V,V,V,181,176,V,V,V,0,66,V,V,V,V,V,V,V,186,V,V,V,V,86,V,V,V,86,V,V,88,V,181,178,V,181
1,13,14.0,207,181,V,V,V,V,V,181,176,V,V,V,0,66,V,V,V,V,V,V,V,186,V,V,V,V,86,V,V,V,86,V,V,88,V,181,178,V,181
1,14,14.5,207,181,V,V,V,V,V,181,176,V,V,V,V,66,V,V,V,V,V,V,V,186,V,V,V,V,86,V,V,V,86,V,V,88,V,181,178,V,181
1,15,15.0,207,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,186,V,232,V,V,86,V,V,185,86,V,V,88,232,232,185,V,185
1,16,15.5,207,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,186,V,232,V,V,86,V,V,185,86,V,V,88,232,232,185,V,185
1,17,16.0,207,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,187,V,232,V,V,V,V,V,185,84,V,V,84,232,232,185,84,185
1,18,16.5,207,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,187,V,232,V,V,V,V,V,185,84,V,V,84,232,232,185,84,185
1,19,17.0,V,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,187,V,232,V,V,V,V,V,185,84,V,V,84,232,232,185,84,185
1,20,17.5,V,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,187,V,232,V,V,V,V,V,185,84,V,V,84,232,232,185,84,185
1,21,18.0,V,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,187,V,232,V,V,V,V,V,185,84,V,V,84,232,232,185,84,185
1,22,18.5,V,V,V,V,V,V,V,V,185,V,V,V,V,V,V,V,V,V,V,V,V,187,V,232,V,V,V,V,V,185,84,V,V,84,232,232,185,84,185
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,187,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,187,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,72
2,1,8.0,97,97,V,V,V,V,V,V,V,80,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,2,8.5,97,97,V,V,V,V,V,V,V,80,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,3,9.0,97,97,V,V,V,V,V,V,V,80,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,4,9.5,97,97,V,V,V,V,V,V,V,80,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,5,10.0,97,97,V,V,V,V,V,V,V,80,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,6,10.5,97,97,V,V,V,V,V,V,V,80,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,7,11.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,V,138,V,272,118,V,100,V,103,103,V,97,280,118
2,8,11.5,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,280,V,V,V,124,V,52,138,V,272,118,V,100,V,103,103,V,233,280,118
2,9,12.0,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
2,10,12.5,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
2,11,13.0,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
2,12,13.5,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
2,13,14.0,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
2,14,14.5,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
2,15,15.0,52,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,V,53,V,V,V,V,V,V,205,V,233,V,53
