dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
3,56,"ELECTROMAGNETISMO",8.0,12.0,310,16
2,57,"ELECTRONICA AVANZADA 1",16.0,19.0,310,16
1,58,"ELECTRONICA AVANZADA 2",12.0,15.0,A11,25
1,59,"ELECTRONICA DE POTENCIA",8.0,12.0,A11,25
25,60,"ELECTROTECNICA",8.0,11.0,102,25
25,61,"ELECTROTECNICA I",12.0,14.5,305,35
24,62,"ELECTROTECNICA II",13.5,16.5,310,16
1,63,"ELEMENTOS DE GESTION LOGISTICA",15.0,19.0,309,16
1,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,A12,119
16,65,"ELEMENTOS DE MAQUINAS",8.0,12.0,C12,131
1,66,"ELEMENTOS DE MECANICA DE LOS FLUIDOS",8.0,11.0,B11,50
14,67,"ELEMENTOS DE NAVEGACION",8.0,12.0,C01,194
25,68,"ELEMENTOS DE TOPOGRAFIA",8.0,12.0,A21,72
1,69,"ENERGIA 1- COMBUSTION",8.0,11.0,305,35
11,70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",8.0,12.0,303,76
7,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",8.0,12.0,B11,50
23,72,"ESTRUCTURAS DE ACERO",19.0,21.0,116,6
25,73,"ESTRUCTURAS DE BUQUES",11.5,15.5,311,29
6,74,"ESTRUCTURAS DE DATOS Y ALGORITMOS",8.0,12.0,C01,194
1,75,"ESTRUCTURAS DE MADERA",8.0,12.0,502,20
10,76,"ESTUDIO DEL TRABAJO",8.0,12.0,307,180
1,77,"FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS",8.0,12.0,311,29
4,78,"FISICA 1",8.0,11.0,B01,223
4,78,"FISICA 1",8.0,11.0,C01,194
24,79,"FISICA 2",8.0,11.0,Piso,70
1,80,"FISICA 3",8.0,11.0,C22,102
1,80,"FISICA 3",8.0,11.0,309,16
25,81,"FISICA TERMICA",8.0,11.5,311,29
1,82,"FLUIDODINAMICA",8.0,12.0,B21,39
25,83,"FOTOGRAMETRIA",12.0,16.0,A21,72
24,84,"FUNCIONES DE VARIABLE COMPLEJA",8.0,11.0,A22,124
24,84,"FUNCIONES DE VARIABLE COMPLEJA",8.0,11.0,722,10
2,85,"FUNDAMENTOS DE BASES DE DATOS",8.0,11.0,312,94
23,86,"FUNDAMENTOS DE ROBOTICA INDUSTRIAL",15.0,19.0,116,6
11,87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",8.0,11.0,B01,223
11,88,"GENERADORES DE VAPOR",8.0,12.0,116,6
10,89,"GEODESIA 1",16.0,20.0,116,6
15,90,"GEODESIA 2",8.0,12.0,705,20
14,91,"GEODESIA 3",12.0,16.0,116,6
17,92,"GEOESTADISTICA APLICADA",16.0,20.0,116,6
16,93,"GEOFISICA",8.0,12.0,B01,223
5,94,"GEOLOGIA DE INGENIERIA",8.0,12.0,310,16
2,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,B01,223
2,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,C01,194
24,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",11.0,14.0,722,10
2,97,"GEOMETRIA Y ALGEBRA LINEAL 2",11.0,14.5,B01,223
2,97,"GEOMETRIA Y ALGEBRA LINEAL 2",11.0,14.5,C01,194
1,98,"GESTION DE CALIDAD",8.0,12.0,722,10
10,99,"GESTION DE CALIDAD AMBIENTAL",8.0,12.0,116,6
4,100,"GESTION DEL MANTENIMIENTO",8.0,12.0,A11,25
19,101,"GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.",8.0,12.0,A11,25
24,102,"GESTION DE MANTENIMIENTO",8.0,12.0,727,20
20,103,"HIDRAULICA FLUVIAL Y MARITIMA",8.0,12.0,312,94
8,104,"HIDRAULICA Y NEUMATICA",8.0,12.0,307,180
21,105,"HIDRODINAMICA NAVAL",8.0,12.0,311,29
20,106,"HIDROLOGIA AVANZADA II",8.0,12.0,116,6
20,106,"HIDROLOGIA AVANZADA II",8.0,12.0,722,10
25,107,"HIDROLOGIA E HIDRAULICA APLICADAS",8.0,12.0,727,20
25,108,"HIGIENE Y SERV. DE PLANTAS PROC. DE ALIMENTOS",16.0,20.0,116,6
1,109,"HORMIGON ESTRUCTURAL 1",12.0,15.5,B21,39
1,110,"HORMIGON ESTRUCTURAL 2",8.0,10.0,Hall,100
5,111,"HORMIGON ESTRUCTURAL 3",8.0,13.5,502,20
12,112,"INGENIERIA AMBIENTAL PARA LA INDUSTRIA DE PROCESOS",8.0,12.0,C01,194
9,113,"INGENIERIA BIOQUIMICA",8.0,12.0,A21,72
6,114,"INGENIERIA DE LAS REACCIONES QUIMICAS 1",8.0,12.0,727,20
4,115,"INGENIERIA DE LAS REACCIONES QUIMICAS 2",8.0,10.0,C21,25
18,116,"INGENIERIA DE LOS PROCESOS ELECTROQUIMICOS",8.0,12.0,116,6
14,117,"INGENIERIA DE SOFTWARE",16.0,20.0,116,6
24,118,"INGENIERIA LEGAL",8.0,12.0,311,29
19,119,"INGLES CONVERSACIONAL (ACT.COMPL.2)",8.0,12.0,B01,223
13,120,"INGLES TECNICO",8.0,12.0,C21,25
10,121,"INGLES TECNICO 1 (ACT.COMPL.1)",8.0,12.0,B01,223
25,122,"INSTALACIONES ELECTRICAS",8.0,12.0,722,10
8,123,"INSTALACIONES GENERALES DE GASES COMBUSTIBLES",8.0,12.0,725,20
1,124,"INSTRUMENTACION INDUSTRIAL",16.0,20.0,310,16
7,125,"INSTRUMENTACION Y CONTROL",8.0,11.0,A01,145
24,126,"INT. A LA CIENCIA DE LOS MATERIALES",8.0,9.5,C21,25
24,126,"INT. A LA CIENCIA DE LOS MATERIALES",8.0,9.5,310,16
25,127,"INT. A LA CIENCIA DE MATERIALES",8.0,9.5,C21,25
18,128,"INT. A LA COMBUSTION",12.0,16.0,116,6
1,129,"INT. A LA CONSTRUCCION",12.0,16.0,310,16
22,130,"INT. A LA CORROSION DEL HORMIGON ARMADO",8.0,12.0,116,6
22,130,"INT. A LA CORROSION DEL HORMIGON ARMADO",8.0,12.0,722,10
14,131,"INT. A LA ELECTROTECNIA",8.0,11.0,722,10
8,132,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.",12.0,16.0,116,6
4,133,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)",12.0,16.0,116,6
7,134,"INT. A LA EVALUACION Y GESTION AMBIENTAL",12.0,16.0,116,6
17,135,"INT. A LA FISICA MODERNA",8.0,12.0,116,6
5,136,"INT. A LA GEODESIA Y SIST. DE POS. GLOBAL",16.0,20.0,116,6
3,137,"INT. A LA INGENIERIA BIOQUIMICA",12.0,16.0,310,16
24,138,"INT. A LA INGENIERIA DE PROCESOS",8.0,12.0,B22,32
8,139,"INT. A LA INGENIERIA DE SOFTWARE",8.0,11.0,310,16
24,140,"INT. A LA INGENIERIA NAVAL",8.0,12.0,Hall,100
25,141,"INT. A LA INGENIERIA SANITARIA",8.0,12.0,116,6
25,142,"INT. A LA INVESTIGACION DE OPERACIONES",8.0,12.0,B11,50
22,143,"INT. A LA MECANICA DE LOS FLUIDOS",12.0,16.0,722,10
25,144,"INT. A LA MECANICA DE SUELOS",12.0,15.5,310,16
18,145,"INT. AL ANALISIS RURAL",16.0,20.0,116,6
23,146,"INT. A LA OPTICA",8.0,11.5,727,20
25,147,"INT. A LA PREVENCION DE RIESGOS LABORALES",8.0,12.0,502,20
1,148,"INT. A LAS ECUACIONES DIFERENCIALES",17.0,20.0,B11,50
21,149,"INT. A LA TERMODINAMICA",18.0,21.0,116,6
24,150,"INT. AL CONTROL INDUSTRIAL",16.0,20.0,116,6
21,151,"INT. AL DERECHO",8.0,10.0,116,6
21,151,"INT. AL DERECHO",8.0,10.0,A11,25
15,152,"INT. A LOS MICROPROCESADORES",8.0,12.0,C22,102
7,153,"INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.",8.0,12.0,116,6
15,154,"INT. AL SISTEMA CLIMATICO",8.0,12.0,B01,223
1,155,"INT. AL TRANSPORTE",11.0,15.0,B11,50
11,156,"LABORATORIO DE TECNOLOGIA DEL HORMIGON",16.0,20.0,116,6
4,157,"LEGISLACION TERRITORIAL",16.0,20.0,116,6
1,158,"LEGISLACION Y RELACIONES INDUSTRIALES",15.0,17.0,B11,50
23,159,"LOGICA",8.0,12.0,A01,145
6,160,"MAMPOSTERIA ESTRUCTURAL",8.0,12.0,C11,25
1,161,"MANTENIMIENTO DE BUQUES",11.0,15.0,312,94
24,162,"MAQUINARIA NAVAL",8.0,12.0,705,20
12,163,"MAQUINAS ELECTRICAS",8.0,10.5,B12,141
12,164,"MAQUINAS PARA FLUIDOS",8.0,12.0,116,6
1,165,"MAQUINAS PARA FLUIDOS I",15.5,18.5,C21,25
3,166,"MAQUINAS PARA FLUIDOS II",12.0,16.0,116,6
8,167,"MAQUINAS Y EQUIPOS PARA TRANSPORTE",16.0,20.0,116,6
14,168,"MATEMATICA",8.0,12.0,B01,223
23,169,"MATEMATICA 1",12.0,15.0,703,20
23,169,"MATEMATICA 1",12.0,15.0,116,6
25,170,"MATEMATICA 2",16.0,19.0,722,10
25,171,"MATEMATICA 3",12.0,15.0,502,20
25,172,"MATEMATICA DISCRETA 1",8.0,11.0,B01,223
25,172,"MATEMATICA DISCRETA 1",8.0,11.0,C01,194
25,173,"MATEMATICA DISCRETA 2",8.0,11.0,312,94
5,174,"MATEMATICA DISCRETA Y LOGICA 1",8.0,12.0,B01,223
14,175,"MATEMATICA DISCRETA Y LOGICA 2",8.0,12.0,725,20
1,176,"MATEMATICA INICIAL",8.0,12.0,A01,145
22,177,"MATERIALES Y ENSAYOS",8.0,12.0,310,16
25,178,"MECANICA APLICADA (ING.QUÍM)",15.5,18.5,310,16
14,179,"MECANICA DE LOS FLUIDOS",8.0,12.0,116,6
12,180,"MECANICA ESTRUCTURAL",8.0,12.0,307,180
21,181,"MECANICA NEWTONIANA",12.0,16.0,312,94
24,182,"MEDIDAS ELECTRICAS",9.5,13.5,310,16
19,183,"MEDIDAS ELECTRICAS EN INGENIERIA DE PROCESOS",16.0,20.0,116,6
2,184,"METALURGIA DE TRANSFORMACION",12.0,16.0,309,16
1,185,"METALURGIA FISICA",14.5,18.5,305,35
1,186,"MET. COMPUT.APLIC.AL CALCULO ESTRUCTURAL",11.0,15.0,309,16
3,187,"METEOROLOGIA DINAMICA Y SINOPTICA",16.0,20.0,116,6
1,188,"METODOS NUMERICOS",11.0,14.0,307,180
18,189,"MODULO TALLER EXTENSION ING.AMBIENTAL 1",8.0,12.0,A01,145
12,190,"MODULO TALLER EXTENSION ING.AMBIENTAL 2",8.0,12.0,B01,223
8,191,"MOTORES DE COMB. INT. Y TURBINAS DE GAS",8.0,12.0,B01,223
3,192,"MOTORES DE COMBUSTION INTERNA",8.0,11.0,307,180
13,193,"OBRAS HIDRAULICAS",12.0,16.0,116,6
22,194,"OPTICA",16.0,20.0,116,6
24,195,"ORDENAMIENTO TERRITORIAL 1",11.0,15.0,A22,124
23,196,"ORDENAMIENTO TERRITORIAL 2",8.0,12.0,C21,25
15,197,"PATOLOGIA DE LAS ESTRUCTURAS",8.0,10.0,C01,194
2,198,"PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA",12.0,16.0,310,16
13,199,"POTABILIZACION DE AGUAS",8.0,12.0,116,6
18,200,"PRINCIPIOS DE PROGRAMACION",8.0,12.0,C01,194
25,201,"PRINCIPIOS DE QUIMICA GENERAL",8.0,12.0,601,60
1,202,"PROBABILIDAD Y ESTADISTICA",8.0,11.0,312,94
1,203,"PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO",19.0,20.5,309,16
23,204,"PROCEDIMIENTOS CONST.PARA ESTRUCTURAS",8.0,10.0,A12,119
9,205,"PRODUCCION CARTOGRAFICA",16.0,20.0,116,6
23,206,"PROGRAMACION 1",8.0,11.0,C01,194
25,207,"PROGRAMACION 3",8.0,11.0,Hall,100
24,208,"PROGRAMACION 4",8.0,11.0,601,60
21,209,"PROGRAMACION AVANZADA",10.0,14.0,116,6
25,210,"PROYECTO",12.0,15.0,705,20
4,211,"PROYECTO DE INGENIERIA MECANICA",8.0,12.0,116,6
22,212,"PROYECTO DE INVERSION",12.0,16.0,116,6
23,213,"PUENTES",8.0,12.0,B22,32
13,214,"REDES DE ACCESO",8.0,12.0,309,16
25,215,"REDES DE COMPUTADORAS",8.0,11.0,303,76
1,216,"REDES DE DATOS 1",18.5,20.5,305,35
20,217,"REDES DE DATOS 2",8.0,12.0,310,16
9,218,"REDES ELECTRICAS",8.0,11.0,C01,194
21,219,"REFRIGERACION",8.0,12.0,312,94
21,219,"REFRIGERACION",8.0,12.0,Piso,70
18,220,"REFRIGERACION INDUSTRIAL",8.0,12.0,B01,223
18,221,"RELACIONES PERSONALES Y LABORALES",8.0,12.0,307,180
16,222,"REPRESENTACION GRAFICA PARA INDUSTRIAS DE PROC.",8.0,12.0,C01,194
25,223,"RESISTENCIA DE MATERIALES 1",12.0,16.0,727,20
22,224,"RESISTENCIA DE MATERIALES 2",8.0,11.0,A22,124
25,225,"SEGURIDAD EN LA CONSTRUCCION",12.0,16.0,722,10
3,226,"SEGURIDAD INDUSTRIAL",8.0,12.0,725,20
25,227,"SEÑALES ALEATORIAS Y MODULACION",8.0,12.0,305,35
1,228,"SEÑALES Y SISTEMAS",12.0,15.5,C21,25
6,229,"SISTEMAS DE CONDUCCION EN ING.SANITARIA",12.0,16.0,116,6
10,230,"SISTEMAS DE INFORMACION GEOGR. AVANZADO",8.0,12.0,C01,194
24,231,"SISTEMAS DE REFERENCIA EN GEODESIA",8.0,12.0,116,6
1,232,"SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS",8.0,12.0,116,6
1,232,"SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS",8.0,12.0,310,16
3,233,"SISTEMAS OPERATIVOS",8.0,12.0,C21,25
24,234,"SISTEMAS Y CONTROL",8.0,12.0,115,40
15,235,"SUBESTACIONES EN MEDIA TENSION",8.0,12.0,116,6
19,236,"TALLER DE CARTOGRAFIA",8.0,12.0,C01,194
9,237,"TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.",12.0,16.0,116,6
12,238,"TALLER REPR. Y COM. GRAFICA - MODULO_CIVIL",16.0,20.0,116,6
1,239,"TECNOLOGIA DEL HORMIGON",16.0,20.0,B22,32
7,240,"TECNOLOGIA DE SERVICIOS AUDIOVISUALES",8.0,12.0,307,180
17,241,"TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES",8.0,12.0,C01,194
23,242,"TECNOLOGIA Y SERV. INDUSTRIALES 1",12.0,16.0,A01,145
23,243,"TECNOLOGIA Y SERV. INDUSTRIALES 2",8.0,12.0,Hall,100
10,244,"TEC.Y UTILIZACION DE GASES COMBUSTIBLES",12.0,16.0,116,6
25,245,"TEORIA DE CIRCUITOS",8.0,11.0,B22,32
16,246,"TEORIA DE ERRORES 1",16.0,20.0,116,6
8,247,"TEORIA DE ERRORES 2",8.0,12.0,116,6
13,248,"TEORIA DE INSTRUMENTAL",8.0,12.0,B01,223
25,249,"TEORIA DEL BUQUE",8.0,12.0,A22,124
1,250,"TEORIA DE LENGUAJES",12.0,16.0,311,29
22,251,"TEORIA DE MAQUINAS Y MECANISMOS",8.0,12.0,309,16
9,252,"TEORIA DE RESTRICCIONES",8.0,12.0,B01,223
25,253,"TERMODINAMICA APL. A LA ING.DE PROCESOS",8.0,12.0,310,16
2,254,"TIEMPOS Y METODOS",12.0,16.0,116,6
14,255,"TOPOGRAFIA 1",8.0,12.0,307,180
9,256,"TOPOGRAFIA 2",8.0,12.0,116,6
9,256,"TOPOGRAFIA 2",8.0,12.0,502,20
17,257,"TOPOGRAFIA 3",12.0,16.0,116,6
12,258,"TOPOMETRIA",8.0,12.0,A01,145
13,259,"TRANSFERENCIA DE CALOR",8.0,12.0,305,35
1,260,"TRANSFERENCIA DE CALOR 1",8.0,12.0,727,20
1,261,"TRANSFERENCIA DE CALOR 2",8.0,12.0,B22,32
23,262,"TRANSFERENCIA DE CALOR Y MASA 1",8.0,12.0,601,60
1,263,"TRANSFERENCIA DE CALOR Y MASA 2",8.0,12.0,C21,25
25,264,"TRANSPORTE AEREO",12.0,16.0,309,16
7,265,"TRANSPORTE DE ENERGIA ELECTRICA",8.0,12.0,B01,223
2,266,"TRANSPORTE FERROVIARIO",16.0,20.0,116,6
11,267,"TRANSPORTE FLUVIAL Y MARITIMO",12.0,16.0,116,6
11,268,"TRANSPORTE INDUSTRIAL",8.0,12.0,102,25
4,269,"TRANSPORTE POR CARRETERA",8.0,12.0,305,35
25,270,"TRANSPORTE URBANO",8.0,12.0,307,180
25,271,"TRATAMIENTO DE EFLUENTES",8.0,12.0,309,16
16,272,"TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS",8.0,12.0,116,6
24,273,"VIBRACIONES Y ONDAS",8.0,12.0,B01,223
1,274,"CALCULO Y AJUSTE DE LAS OBSERVACIONES",12.0,16.0,116,6
4,275,"GEODESIA GEOMETRICA",8.0,10.0,725,20
1,276,"QUIMICA DE ALIMENTOS",16.0,20.0,116,6
5,277,"TALLER DE CALIDAD DE DATOS GEOGRAFICOS",8.0,12.0,C21,25
23,278,"TOPOGRAFIA PLANIMETRICA",8.0,11.0,722,10
23,278,"TOPOGRAFIA PLANIMETRICA",8.0,11.0,B01,223
1,279,"ESTRUCTURAS DE MADERA 1",11.0,14.5,305,35
1,280,"GEODESIA ASTRONÓMICA",16.0,20.0,722,10
1,281,"GEODESIA FÍSICA",12.0,16.0,722,10
10,282,"HIDROGENO VERDE: PRODUCCIÓN Y USOS",8.0,12.0,A01,145
15,283,"MICROBIOLOGIA GENERAL",8.0,12.0,725,20
2,284,"TEORÍA Y ANÁLISIS DE ERRORES",8.0,12.0,310,16
17,285,"TOPOGRAFIA ALTIMETRICA",11.0,14.0,312,94
