dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
1,0,"ELECTRONICA FUNDAMENTAL",16.0,19.5,B21,39
1,0,"ELECTRONICA FUNDAMENTAL",16.0,19.5,310,16
1,0,"ELECTRONICA FUNDAMENTAL",16.0,19.5,309,16
23,1,"PROGRAMACION 2",8.0,11.0,312,94
19,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,B12,141
18,3,"ADMINISTRACION DE OPERACIONES",8.0,10.5,C01,194
9,4,"AGRIMENSURA LEGAL 1",16.0,20.0,116,6
6,5,"AGRIMENSURA LEGAL 2",11.0,15.0,C21,25
16,6,"AGRIMENSURA LEGAL 3",16.0,20.0,116,6
14,7,"AGRIMENSURA LEGAL 4",8.0,12.0,B01,223
24,8,"ALISTAMIENTO NAVAL",8.0,12.0,310,16
25,9,"ANALISIS DE ALIMENTOS",16.0,20.0,116,6
25,9,"ANALISIS DE ALIMENTOS",16.0,20.0,722,10
10,10,"ANTENAS Y PROPAGACION",8.0,12.0,116,6
12,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,C01,194
12,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,B21,39
12,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,B01,223
21,13,"ASPECTOS BASICOS DE REDES DE COMPUT",12.0,15.0,116,6
11,14,"ASTRONOMIA GEODESICA",8.0,12.0,C01,194
6,15,"AUTOMATAS PROGRAMABLES",15.0,19.0,727,20
6,15,"AUTOMATAS PROGRAMABLES",15.0,19.0,722,10
9,16,"AVALUACIONES 1",8.0,12.0,A01,145
20,17,"AVALUACIONES 2",11.0,15.0,310,16
20,17,"AVALUACIONES 2",11.0,15.0,501,62
20,17,"AVALUACIONES 2",11.0,15.0,601,60
18,18,"AVALUACIONES 3",8.0,12.0,303,76
18,18,"AVALUACIONES 3",8.0,12.0,116,6
19,19,"BASES DE DATOS I",8.0,12.0,C01,194
19,20,"BASES DE DATOS II",8.0,12.0,116,6
19,20,"BASES DE DATOS II",8.0,12.0,Piso,70
8,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,310,16
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C22,102
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B22,32
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
10,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
10,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
1,24,"CALCULO VECTORIAL",8.0,11.0,B21,39
1,24,"CALCULO VECTORIAL",8.0,11.0,722,10
1,24,"CALCULO VECTORIAL",8.0,11.0,309,16
1,24,"CALCULO VECTORIAL",8.0,11.0,305,35
2,25,"CALIDAD DE AGUAS",8.0,12.0,703,20
1,26,"CAMINOS Y CALLES 1",11.0,15.0,B01,223
1,26,"CAMINOS Y CALLES 1",11.0,15.0,31,35
1,26,"CAMINOS Y CALLES 1",11.0,15.0,Piso,70
1,26,"CAMINOS Y CALLES 1",11.0,15.0,727,20
