dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
24,0,"ELECTRONICA FUNDAMENTAL",12.0,15.5,727,20
24,1,"PROGRAMACION 2",11.0,14.0,312,94
6,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,305,35
18,3,"ADMINISTRACION DE OPERACIONES",8.0,10.5,C01,194
20,4,"AGRIMENSURA LEGAL 1",8.0,12.0,727,20
1,5,"AGRIMENSURA LEGAL 2",12.0,16.0,312,94
20,6,"AGRIMENSURA LEGAL 3",8.0,12.0,A12,119
10,7,"AGRIMENSURA LEGAL 4",8.0,12.0,31,35
24,8,"ALISTAMIENTO NAVAL",12.0,16.0,116,6
23,9,"ANALISIS DE ALIMENTOS",11.0,15.0,601,60
24,10,"ANTENAS Y PROPAGACION",8.0,12.0,703,20
16,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,703,20
23,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
9,13,"ASPECTOS BASICOS DE REDES DE COMPUT",17.5,20.5,116,6
11,14,"ASTRONOMIA GEODESICA",12.0,16.0,116,6
16,15,"AUTOMATAS PROGRAMABLES",16.0,20.0,116,6
3,16,"AVALUACIONES 1",12.0,16.0,A11,25
3,17,"AVALUACIONES 2",12.0,16.0,116,6
15,18,"AVALUACIONES 3",8.0,12.0,116,6
25,19,"BASES DE DATOS I",8.0,12.0,C01,194
8,20,"BASES DE DATOS II",16.0,20.0,116,6
3,21,"BASES DE DATOS PARA INGENIERIA",15.0,18.0,310,16
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
24,24,"CALCULO VECTORIAL",8.0,11.0,312,94
20,25,"CALIDAD DE AGUAS",12.0,16.0,116,6
23,26,"CAMINOS Y CALLES 1",11.0,15.0,C01,194
6,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",12.0,16.0,116,6
21,28,"CARTOGRAFIA MATEMATICA",8.0,12.0,301,76
3,29,"CARTOGRAFÍA TEMÁTICA",8.0,12.0,705,20
21,30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",12.0,16.0,722,10
21,31,"CATASTRO",8.0,12.0,309,16
7,32,"COMERCIALIZACION",12.0,16.0,116,6
10,33,"COMPL.ARQUITECTURA DE COMPUTADORAS",12.0,16.0,116,6
4,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",12.0,15.0,310,16
13,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",8.0,11.5,301,76
9,36,"COMPORTAMIENTO MEC. DE MATERIALES",8.0,11.5,116,6
17,37,"COMPUTACION 1",8.0,11.0,727,20
19,38,"COMUNICACIONES DIGITALES",8.0,12.0,B21,39
17,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,310,16
13,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,Hall,100
24,41,"CONTROL DE CALIDAD",8.0,12.0,310,16
24,41,"CONTROL DE CALIDAD",8.0,12.0,B01,223
1,42,"COSTOS",8.0,12.0,310,16
2,43,"COSTOS PARA INGENIERIA",8.0,12.0,722,10
7,44,"DINAMICA DE MAQUINAS Y VIBRACION",8.0,12.0,A22,124
22,45,"DISEÑO ASISTIDO POR COMPUTADOR",8.0,12.0,Hall,100
8,46,"DISEÑO CATASTRAL",8.0,12.0,31,35
21,47,"DISEÑO DE PROCESOS QUIMICOS",8.0,12.0,115,40
19,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",8.0,12.0,Piso,70
19,49,"DISEÑO HIDROLOGICO",8.0,12.0,703,20
24,50,"DISEÑO LOGICO",8.0,12.0,727,20
11,51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",16.0,20.0,116,6
1,52,"ECONOMIA",11.0,15.0,B01,223
1,52,"ECONOMIA",11.0,15.0,102,25
1,52,"ECONOMIA",11.0,15.0,C01,194
17,53,"ECONOMÍA (AREA)",8.0,12.0,116,6
11,54,"EJERCICIOS DE INGENIERIA SANITARIA",8.0,12.0,722,10
11,55,"ELASTICIDAD",8.0,12.0,116,6
4,56,"ELECTROMAGNETISMO",8.0,12.0,310,16
24,57,"ELECTRONICA AVANZADA 1",8.0,11.0,31,35
2,58,"ELECTRONICA AVANZADA 2",16.0,19.0,116,6
21,59,"ELECTRONICA DE POTENCIA",8.0,12.0,307,180
