dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,69,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,2,8.5,22,22,22,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,69,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,3,9.0,22,22,22,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,69,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,4,9.5,22,22,22,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,69,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,5,10.0,22,22,22,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,69,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,6,10.5,22,22,22,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,69,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,7,11.0,52,52,188,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,61,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,8,11.5,52,52,188,V,V,V,V,V,V,V,V,V,181,141,V,V,274,V,V,28,V,82,V,61,V,77,V,V,V,V,V,17,V,V,102,V,94,46,68
1,9,12.0,52,52,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,37,V,210,V,75
1,10,12.5,52,52,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,37,V,210,V,75
1,11,13.0,52,52,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,37,V,210,V,75
1,12,13.5,52,52,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,V,210,V,75
1,13,14.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,V,210,V,75
1,14,14.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,V,210,V,75
1,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,V,148,V,75
1,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,V,148,V,75
1,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,V,148,V,273
1,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,V,148,V,273
1,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,V,273
1,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,V,273
1,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,34,V,273
1,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,34,V,273
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,34,V,273
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,34,V,273
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,34,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,34,V,V
2,1,8.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,2,8.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,3,9.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,4,9.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,5,10.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,6,10.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,7,11.0,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,228,V,V,6,V,V,V,26,143,91
2,8,11.5,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,180,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,6,V,V,V,26,143,91
2,9,12.0,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,39,V,55
2,10,12.5,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,39,V,55
2,11,13.0,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,39,V,55
2,12,13.5,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,39,V,55
2,13,14.0,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,39,V,55
2,14,14.5,161,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,39,V,55
