dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
4,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,703,20
4,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,725,20
4,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,722,10
4,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,102,25
24,1,"PROGRAMACION 2",8.0,11.0,B21,39
24,1,"PROGRAMACION 2",8.0,11.0,309,16
24,1,"PROGRAMACION 2",8.0,11.0,501,62
24,1,"PROGRAMACION 2",8.0,11.0,305,35
8,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,309,16
6,3,"ADMINISTRACION DE OPERACIONES",15.0,17.5,A11,25
6,3,"ADMINISTRACION DE OPERACIONES",15.0,17.5,310,16
6,3,"ADMINISTRACION DE OPERACIONES",15.0,17.5,116,6
24,4,"AGRIMENSURA LEGAL 1",15.0,19.0,303,76
24,4,"AGRIMENSURA LEGAL 1",15.0,19.0,705,20
24,4,"AGRIMENSURA LEGAL 1",15.0,19.0,309,16
8,5,"AGRIMENSURA LEGAL 2",16.0,20.0,116,6
20,6,"AGRIMENSURA LEGAL 3",8.0,12.0,B01,223
19,7,"AGRIMENSURA LEGAL 4",8.0,12.0,705,20
19,7,"AGRIMENSURA LEGAL 4",8.0,12.0,31,35
19,7,"AGRIMENSURA LEGAL 4",8.0,12.0,501,62
19,7,"AGRIMENSURA LEGAL 4",8.0,12.0,310,16
20,8,"ALISTAMIENTO NAVAL",8.0,12.0,C12,131
9,9,"ANALISIS DE ALIMENTOS",8.0,12.0,307,180
2,10,"ANTENAS Y PROPAGACION",16.0,20.0,309,16
2,10,"ANTENAS Y PROPAGACION",16.0,20.0,725,20
2,10,"ANTENAS Y PROPAGACION",16.0,20.0,310,16
2,10,"ANTENAS Y PROPAGACION",16.0,20.0,116,6
16,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,B12,141
2,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
6,13,"ASPECTOS BASICOS DE REDES DE COMPUT",17.5,20.5,116,6
12,14,"ASTRONOMIA GEODESICA",8.0,12.0,307,180
9,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,B12,141
11,16,"AVALUACIONES 1",8.0,12.0,B01,223
24,17,"AVALUACIONES 2",14.5,18.5,727,20
9,18,"AVALUACIONES 3",12.0,16.0,116,6
3,19,"BASES DE DATOS I",12.0,16.0,102,25
3,19,"BASES DE DATOS I",12.0,16.0,303,76
3,19,"BASES DE DATOS I",12.0,16.0,310,16
3,19,"BASES DE DATOS I",12.0,16.0,309,16
16,20,"BASES DE DATOS II",8.0,12.0,C01,194
16,20,"BASES DE DATOS II",8.0,12.0,116,6
16,20,"BASES DE DATOS II",8.0,12.0,A21,72
16,20,"BASES DE DATOS II",8.0,12.0,B01,223
8,21,"BASES DE DATOS PARA INGENIERIA",12.0,15.0,310,16
24,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B12,141
24,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
24,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
2,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
2,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
1,24,"CALCULO VECTORIAL",8.0,11.0,C22,102
16,25,"CALIDAD DE AGUAS",8.0,12.0,307,180
7,26,"CAMINOS Y CALLES 1",8.0,12.0,725,20
1,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",16.0,20.0,307,180
1,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",16.0,20.0,116,6
1,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",16.0,20.0,725,20
1,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",16.0,20.0,309,16
1,28,"CARTOGRAFIA MATEMATICA",8.0,12.0,115,40
1,28,"CARTOGRAFIA MATEMATICA",8.0,12.0,309,16
11,29,"CARTOGRAFÍA TEMÁTICA",8.0,12.0,307,180
21,30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",8.0,12.0,A01,145
11,31,"CATASTRO",12.0,16.0,116,6
11,31,"CATASTRO",12.0,16.0,705,20
11,31,"CATASTRO",12.0,16.0,725,20
20,32,"COMERCIALIZACION",8.0,12.0,B12,141
20,33,"COMPL.ARQUITECTURA DE COMPUTADORAS",8.0,12.0,Actos,128
23,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",17.5,20.5,310,16
19,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",16.0,19.5,116,6
19,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",16.0,19.5,311,29
22,36,"COMPORTAMIENTO MEC. DE MATERIALES",8.0,11.5,116,6
22,36,"COMPORTAMIENTO MEC. DE MATERIALES",8.0,11.5,727,20
21,37,"COMPUTACION 1",8.0,11.0,727,20
2,38,"COMUNICACIONES DIGITALES",12.0,16.0,B01,223
2,38,"COMUNICACIONES DIGITALES",12.0,16.0,705,20
1,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",16.0,19.0,705,20
1,40,"CONTABILIDAD (ACT.COMPL.4)",12.0,16.0,309,16
8,41,"CONTROL DE CALIDAD",8.0,12.0,727,20
9,42,"COSTOS",13.5,17.5,310,16
3,43,"COSTOS PARA INGENIERIA",12.0,16.0,722,10
14,44,"DINAMICA DE MAQUINAS Y VIBRACION",8.0,12.0,705,20
24,45,"DISEÑO ASISTIDO POR COMPUTADOR",15.0,19.0,722,10
