dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
1,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,727,20
14,1,"PROGRAMACION 2",8.0,11.0,312,94
10,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,B01,223
6,3,"ADMINISTRACION DE OPERACIONES",8.0,10.5,A01,145
24,4,"AGRIMENSURA LEGAL 1",12.0,16.0,116,6
9,5,"AGRIMENSURA LEGAL 2",8.0,12.0,116,6
20,6,"AGRIMENSURA LEGAL 3",12.0,16.0,116,6
21,7,"AGRIMENSURA LEGAL 4",8.0,12.0,703,20
23,8,"ALISTAMIENTO NAVAL",16.0,20.0,116,6
19,9,"ANALISIS DE ALIMENTOS",12.0,16.0,116,6
14,10,"ANTENAS Y PROPAGACION",16.0,20.0,116,6
2,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,501,62
24,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
21,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,722,10
10,14,"ASTRONOMIA GEODESICA",8.0,12.0,C01,194
22,15,"AUTOMATAS PROGRAMABLES",16.0,20.0,116,6
6,16,"AVALUACIONES 1",12.0,16.0,116,6
25,17,"AVALUACIONES 2",8.0,12.0,309,16
3,18,"AVALUACIONES 3",12.0,16.0,116,6
11,19,"BASES DE DATOS I",12.0,16.0,116,6
21,20,"BASES DE DATOS II",16.0,20.0,116,6
3,21,"BASES DE DATOS PARA INGENIERIA",12.0,15.0,310,16
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
15,24,"CALCULO VECTORIAL",8.0,11.0,312,94
16,25,"CALIDAD DE AGUAS",16.0,20.0,116,6
25,26,"CAMINOS Y CALLES 1",8.0,12.0,310,16
21,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",12.0,16.0,116,6
21,28,"CARTOGRAFIA MATEMATICA",8.0,12.0,116,6
17,29,"CARTOGRAFÍA TEMÁTICA",12.0,16.0,116,6
16,30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",12.0,16.0,116,6
5,31,"CATASTRO",8.0,12.0,31,35
11,32,"COMERCIALIZACION",8.0,12.0,116,6
12,33,"COMPL.ARQUITECTURA DE COMPUTADORAS",16.0,20.0,116,6
25,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",11.0,14.0,305,35
1,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",12.0,15.5,A01,145
14,36,"COMPORTAMIENTO MEC. DE MATERIALES",12.0,15.5,Hall,100
1,37,"COMPUTACION 1",11.5,14.5,727,20
14,38,"COMUNICACIONES DIGITALES",8.0,12.0,Hall,100
18,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,C11,25
17,40,"CONTABILIDAD (ACT.COMPL.4)",16.0,20.0,116,6
25,41,"CONTROL DE CALIDAD",8.0,12.0,727,20
3,42,"COSTOS",8.0,12.0,310,16
3,42,"COSTOS",8.0,12.0,116,6
25,43,"COSTOS PARA INGENIERIA",12.0,16.0,722,10
19,44,"DINAMICA DE MAQUINAS Y VIBRACION",16.0,20.0,116,6
18,45,"DISEÑO ASISTIDO POR COMPUTADOR",12.0,16.0,116,6
10,46,"DISEÑO CATASTRAL",8.0,12.0,116,6
7,47,"DISEÑO DE PROCESOS QUIMICOS",12.0,16.0,116,6
5,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",16.0,20.0,116,6
7,49,"DISEÑO HIDROLOGICO",8.0,12.0,31,35
20,50,"DISEÑO LOGICO",8.0,12.0,727,20
10,51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",16.0,20.0,116,6
1,52,"ECONOMIA",11.0,15.0,B01,223
1,52,"ECONOMIA",11.0,15.0,C01,194
21,53,"ECONOMÍA (AREA)",8.0,12.0,310,16
13,54,"EJERCICIOS DE INGENIERIA SANITARIA",12.0,16.0,116,6
25,55,"ELASTICIDAD",12.0,16.0,116,6
4,56,"ELECTROMAGNETISMO",12.0,16.0,725,20
2,57,"ELECTRONICA AVANZADA 1",12.0,15.0,310,16
7,58,"ELECTRONICA AVANZADA 2",8.0,11.0,B01,223
2,59,"ELECTRONICA DE POTENCIA",8.0,12.0,722,10
23,60,"ELECTROTECNICA",11.0,14.0,B12,141
2,61,"ELECTROTECNICA I",8.0,10.5,305,35
25,62,"ELECTROTECNICA II",8.0,11.0,301,76
20,63,"ELEMENTOS DE GESTION LOGISTICA",16.0,20.0,116,6
25,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,C21,25
13,65,"ELEMENTOS DE MAQUINAS",8.0,12.0,Actos,128
24,66,"ELEMENTOS DE MECANICA DE LOS FLUIDOS",12.0,15.0,B11,50
7,67,"ELEMENTOS DE NAVEGACION",8.0,12.0,116,6
1,68,"ELEMENTOS DE TOPOGRAFIA",12.0,16.0,A12,119
25,69,"ENERGIA 1- COMBUSTION",8.0,11.0,305,35
14,70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",12.0,16.0,116,6
7,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",8.0,12.0,309,16
9,72,"ESTRUCTURAS DE ACERO",8.0,10.0,A01,145
1,73,"ESTRUCTURAS DE BUQUES",16.0,20.0,116,6
15,74,"ESTRUCTURAS DE DATOS Y ALGORITMOS",8.0,12.0,B01,223
5,75,"ESTRUCTURAS DE MADERA",8.0,12.0,A21,72
24,76,"ESTUDIO DEL TRABAJO",8.0,12.0,C22,102
23,77,"FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS",8.0,12.0,311,29
4,78,"FISICA 1",8.0,11.0,B01,223
4,78,"FISICA 1",8.0,11.0,C01,194
23,79,"FISICA 2",8.0,11.0,Piso,70
1,80,"FISICA 3",8.0,11.0,C22,102
25,81,"FISICA TERMICA",12.0,15.5,311,29
1,82,"FLUIDODINAMICA",8.0,12.0,B21,39
24,83,"FOTOGRAMETRIA",8.0,12.0,A22,124
25,84,"FUNCIONES DE VARIABLE COMPLEJA",16.0,19.0,727,20
25,85,"FUNDAMENTOS DE BASES DE DATOS",15.5,18.5,310,16
1,86,"FUNDAMENTOS DE ROBOTICA INDUSTRIAL",8.0,12.0,115,40
8,87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",8.0,11.0,A22,124
5,88,"GENERADORES DE VAPOR",8.0,12.0,116,6
2,89,"GEODESIA 1",12.0,16.0,722,10
11,90,"GEODESIA 2",8.0,12.0,307,180
19,91,"GEODESIA 3",8.0,12.0,502,20
6,92,"GEOESTADISTICA APLICADA",8.0,12.0,C01,194
18,93,"GEOFISICA",16.0,20.0,116,6
23,94,"GEOLOGIA DE INGENIERIA",8.0,12.0,Hall,100
2,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,B01,223
2,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,C01,194
14,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",14.5,17.5,722,10
2,97,"GEOMETRIA Y ALGEBRA LINEAL 2",11.0,14.5,C01,194
2,97,"GEOMETRIA Y ALGEBRA LINEAL 2",11.0,14.5,B01,223
1,98,"GESTION DE CALIDAD",8.0,12.0,722,10
2,99,"GESTION DE CALIDAD AMBIENTAL",12.0,16.0,116,6
19,100,"GESTION DEL MANTENIMIENTO",8.0,12.0,B11,50
14,101,"GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.",8.0,12.0,116,6
25,102,"GESTION DE MANTENIMIENTO",12.0,16.0,727,20
4,103,"HIDRAULICA FLUVIAL Y MARITIMA",8.0,12.0,116,6
4,103,"HIDRAULICA FLUVIAL Y MARITIMA",8.0,12.0,725,20
11,104,"HIDRAULICA Y NEUMATICA",8.0,12.0,B01,223
1,105,"HIDRODINAMICA NAVAL",8.0,12.0,A01,145
11,106,"HIDROLOGIA AVANZADA II",16.0,20.0,116,6
5,107,"HIDROLOGIA E HIDRAULICA APLICADAS",8.0,12.0,727,20
13,108,"HIGIENE Y SERV. DE PLANTAS PROC. DE ALIMENTOS",8.0,12.0,31,35
25,109,"HORMIGON ESTRUCTURAL 1",12.0,15.5,310,16
2,110,"HORMIGON ESTRUCTURAL 2",16.0,18.0,722,10
23,111,"HORMIGON ESTRUCTURAL 3",8.0,13.5,501,62
