dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
8,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,727,20
10,1,"PROGRAMACION 2",12.0,15.0,312,94
10,1,"PROGRAMACION 2",12.0,15.0,115,40
10,1,"PROGRAMACION 2",12.0,15.0,116,6
1,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,A22,124
1,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,B23,101
1,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,115,40
11,3,"ADMINISTRACION DE OPERACIONES",8.0,10.5,A12,119
25,4,"AGRIMENSURA LEGAL 1",8.0,12.0,309,16
25,4,"AGRIMENSURA LEGAL 1",8.0,12.0,116,6
21,5,"AGRIMENSURA LEGAL 2",15.0,19.0,116,6
16,6,"AGRIMENSURA LEGAL 3",8.0,12.0,C01,194
5,7,"AGRIMENSURA LEGAL 4",16.0,20.0,B01,223
5,7,"AGRIMENSURA LEGAL 4",16.0,20.0,B12,141
5,7,"AGRIMENSURA LEGAL 4",16.0,20.0,722,10
24,8,"ALISTAMIENTO NAVAL",8.0,12.0,722,10
11,9,"ANALISIS DE ALIMENTOS",8.0,12.0,Actos,128
13,10,"ANTENAS Y PROPAGACION",8.0,12.0,31,35
13,10,"ANTENAS Y PROPAGACION",8.0,12.0,705,20
9,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,B01,223
24,12,"ARQUITECTURA DE COMPUTADORAS",11.0,14.0,C12,131
24,12,"ARQUITECTURA DE COMPUTADORAS",11.0,14.0,310,16
24,12,"ARQUITECTURA DE COMPUTADORAS",11.0,14.0,A22,124
1,13,"ASPECTOS BASICOS DE REDES DE COMPUT",18.0,21.0,C01,194
1,13,"ASPECTOS BASICOS DE REDES DE COMPUT",18.0,21.0,305,35
1,13,"ASPECTOS BASICOS DE REDES DE COMPUT",18.0,21.0,502,20
19,14,"ASTRONOMIA GEODESICA",8.0,12.0,B01,223
13,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,B01,223
15,16,"AVALUACIONES 1",8.0,12.0,307,180
16,17,"AVALUACIONES 2",8.0,12.0,B12,141
6,18,"AVALUACIONES 3",11.0,15.0,116,6
6,18,"AVALUACIONES 3",11.0,15.0,310,16
19,19,"BASES DE DATOS I",8.0,12.0,B12,141
5,20,"BASES DE DATOS II",8.0,12.0,31,35
22,21,"BASES DE DATOS PARA INGENIERIA",12.0,15.0,310,16
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,303,76
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,301,76
3,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
1,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",14.0,18.0,B01,223
1,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",14.0,18.0,C01,194
24,24,"CALCULO VECTORIAL",8.0,11.0,A12,119
24,24,"CALCULO VECTORIAL",8.0,11.0,116,6
24,24,"CALCULO VECTORIAL",8.0,11.0,A22,124
24,24,"CALCULO VECTORIAL",8.0,11.0,Piso,70
4,25,"CALIDAD DE AGUAS",8.0,12.0,116,6
