dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
14,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,116,6
14,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,727,20
14,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,301,76
14,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,310,16
22,1,"PROGRAMACION 2",8.0,11.0,116,6
22,1,"PROGRAMACION 2",8.0,11.0,B01,223
12,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,B12,141
14,3,"ADMINISTRACION DE OPERACIONES",18.5,21.0,116,6
23,4,"AGRIMENSURA LEGAL 1",16.0,20.0,116,6
23,4,"AGRIMENSURA LEGAL 1",16.0,20.0,703,20
23,4,"AGRIMENSURA LEGAL 1",16.0,20.0,502,20
24,5,"AGRIMENSURA LEGAL 2",8.0,12.0,116,6
24,5,"AGRIMENSURA LEGAL 2",8.0,12.0,102,25
24,5,"AGRIMENSURA LEGAL 2",8.0,12.0,301,76
24,5,"AGRIMENSURA LEGAL 2",8.0,12.0,703,20
25,6,"AGRIMENSURA LEGAL 3",8.0,12.0,727,20
12,7,"AGRIMENSURA LEGAL 4",8.0,12.0,B01,223
13,8,"ALISTAMIENTO NAVAL",8.0,12.0,C01,194
17,9,"ANALISIS DE ALIMENTOS",8.0,12.0,116,6
17,9,"ANALISIS DE ALIMENTOS",8.0,12.0,722,10
17,9,"ANALISIS DE ALIMENTOS",8.0,12.0,31,35
18,10,"ANTENAS Y PROPAGACION",8.0,12.0,B11,50
18,10,"ANTENAS Y PROPAGACION",8.0,12.0,116,6
18,10,"ANTENAS Y PROPAGACION",8.0,12.0,310,16
12,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,116,6
12,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,C11,25
12,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
25,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,705,20
25,13,"ASPECTOS BASICOS DE REDES DE COMPUT",8.0,11.0,B01,223
4,14,"ASTRONOMIA GEODESICA",8.0,12.0,A01,145
18,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,A12,119
18,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,102,25
18,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,311,29
1,16,"AVALUACIONES 1",8.0,12.0,A12,119
1,16,"AVALUACIONES 1",8.0,12.0,309,16
1,16,"AVALUACIONES 1",8.0,12.0,310,16
1,17,"AVALUACIONES 2",12.0,16.0,722,10
1,17,"AVALUACIONES 2",12.0,16.0,C22,102
1,17,"AVALUACIONES 2",12.0,16.0,310,16
18,18,"AVALUACIONES 3",12.0,16.0,116,6
18,18,"AVALUACIONES 3",12.0,16.0,705,20
18,18,"AVALUACIONES 3",12.0,16.0,722,10
1,19,"BASES DE DATOS I",16.0,20.0,B01,223
1,19,"BASES DE DATOS I",16.0,20.0,725,20
1,19,"BASES DE DATOS I",16.0,20.0,722,10
1,19,"BASES DE DATOS I",16.0,20.0,310,16
22,20,"BASES DE DATOS II",8.0,12.0,C12,131
3,21,"BASES DE DATOS PARA INGENIERIA",18.0,21.0,310,16
20,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
20,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
20,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B12,141
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
5,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
