dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
25,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",8.0,11.0,310,16
2,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",8.0,11.5,B11,50
16,36,"COMPORTAMIENTO MEC. DE MATERIALES",8.0,11.5,B23,101
9,37,"COMPUTACION 1",8.0,11.0,727,20
14,38,"COMUNICACIONES DIGITALES",12.0,16.0,116,6
20,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,B11,50
20,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,A12,119
20,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,722,10
20,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",8.0,11.0,C11,25
3,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,116,6
3,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,705,20
10,41,"CONTROL DE CALIDAD",8.0,12.0,116,6
10,41,"CONTROL DE CALIDAD",8.0,12.0,B01,223
10,41,"CONTROL DE CALIDAD",8.0,12.0,309,16
7,42,"COSTOS",8.0,12.0,310,16
3,43,"COSTOS PARA INGENIERIA",15.0,19.0,722,10
3,43,"COSTOS PARA INGENIERIA",15.0,19.0,116,6
3,43,"COSTOS PARA INGENIERIA",15.0,19.0,705,20
1,44,"DINAMICA DE MAQUINAS Y VIBRACION",16.0,20.0,727,20
1,44,"DINAMICA DE MAQUINAS Y VIBRACION",16.0,20.0,310,16
6,45,"DISEÑO ASISTIDO POR COMPUTADOR",8.0,12.0,725,20
21,46,"DISEÑO CATASTRAL",12.0,16.0,722,10
21,46,"DISEÑO CATASTRAL",12.0,16.0,725,20
15,47,"DISEÑO DE PROCESOS QUIMICOS",8.0,12.0,B01,223
14,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",16.0,20.0,116,6
7,49,"DISEÑO HIDROLOGICO",16.0,20.0,116,6
8,50,"DISEÑO LOGICO",8.0,12.0,727,20
7,51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",8.0,12.0,B01,223
24,52,"ECONOMIA",8.0,12.0,B01,223
24,52,"ECONOMIA",8.0,12.0,31,35
24,52,"ECONOMIA",8.0,12.0,C01,194
22,53,"ECONOMÍA (AREA)",8.0,12.0,31,35
22,53,"ECONOMÍA (AREA)",8.0,12.0,725,20
22,53,"ECONOMÍA (AREA)",8.0,12.0,705,20
22,53,"ECONOMÍA (AREA)",8.0,12.0,A11,25
16,54,"EJERCICIOS DE INGENIERIA SANITARIA",8.0,12.0,C12,131
4,55,"ELASTICIDAD",16.0,20.0,B12,141
4,55,"ELASTICIDAD",16.0,20.0,703,20
20,56,"ELECTROMAGNETISMO",8.0,12.0,502,20
20,56,"ELECTROMAGNETISMO",8.0,12.0,B01,223
20,56,"ELECTROMAGNETISMO",8.0,12.0,A11,25
5,57,"ELECTRONICA AVANZADA 1",12.0,15.0,310,16
21,58,"ELECTRONICA AVANZADA 2",8.0,11.0,B01,223
6,59,"ELECTRONICA DE POTENCIA",8.0,12.0,722,10
2,60,"ELECTROTECNICA",12.0,15.0,310,16
2,61,"ELECTROTECNICA I",18.0,20.5,310,16
2,61,"ELECTROTECNICA I",18.0,20.5,B01,223
16,62,"ELECTROTECNICA II",8.0,11.0,310,16
9,63,"ELEMENTOS DE GESTION LOGISTICA",8.0,12.0,A22,124
8,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,116,6
8,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,502,20
8,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,601,60
4,65,"ELEMENTOS DE MAQUINAS",11.0,15.0,A01,145
4,65,"ELEMENTOS DE MAQUINAS",11.0,15.0,B01,223
4,65,"ELEMENTOS DE MAQUINAS",11.0,15.0,B21,39
1,66,"ELEMENTOS DE MECANICA DE LOS FLUIDOS",8.0,11.0,B11,50
9,67,"ELEMENTOS DE NAVEGACION",8.0,12.0,C12,131
19,68,"ELEMENTOS DE TOPOGRAFIA",16.0,20.0,116,6
19,68,"ELEMENTOS DE TOPOGRAFIA",16.0,20.0,722,10
2,69,"ENERGIA 1- COMBUSTION",8.0,11.0,309,16
2,69,"ENERGIA 1- COMBUSTION",8.0,11.0,116,6
2,69,"ENERGIA 1- COMBUSTION",8.0,11.0,B01,223
8,70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",16.0,20.0,116,6
11,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",12.0,16.0,116,6
11,71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",12.0,16.0,725,20
5,72,"ESTRUCTURAS DE ACERO",19.0,21.0,116,6
11,73,"ESTRUCTURAS DE BUQUES",8.0,12.0,C01,194
15,74,"ESTRUCTURAS DE DATOS Y ALGORITMOS",8.0,12.0,C01,194
3,75,"ESTRUCTURAS DE MADERA",8.0,12.0,722,10
3,75,"ESTRUCTURAS DE MADERA",8.0,12.0,727,20
3,75,"ESTRUCTURAS DE MADERA",8.0,12.0,C11,25
3,75,"ESTRUCTURAS DE MADERA",8.0,12.0,310,16
21,76,"ESTUDIO DEL TRABAJO",16.0,20.0,722,10
2,77,"FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS",11.0,15.0,B01,223
22,78,"FISICA 1",8.0,11.0,B01,223
22,78,"FISICA 1",8.0,11.0,C01,194
1,79,"FISICA 2",8.0,11.0,Piso,70
5,80,"FISICA 3",8.0,11.0,C22,102
2,81,"FISICA TERMICA",16.0,19.5,311,29
1,82,"FLUIDODINAMICA",12.0,16.0,A22,124
1,82,"FLUIDODINAMICA",12.0,16.0,703,20
1,82,"FLUIDODINAMICA",12.0,16.0,601,60
18,83,"FOTOGRAMETRIA",12.0,16.0,116,6
1,84,"FUNCIONES DE VARIABLE COMPLEJA",16.0,19.0,502,20
1,84,"FUNCIONES DE VARIABLE COMPLEJA",16.0,19.0,705,20
22,85,"FUNDAMENTOS DE BASES DE DATOS",16.0,19.0,705,20
22,85,"FUNDAMENTOS DE BASES DE DATOS",16.0,19.0,725,20
16,86,"FUNDAMENTOS DE ROBOTICA INDUSTRIAL",8.0,12.0,Actos,128
17,87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",8.0,11.0,A01,145
2,88,"GENERADORES DE VAPOR",8.0,12.0,722,10
2,88,"GENERADORES DE VAPOR",8.0,12.0,102,25
2,88,"GENERADORES DE VAPOR",8.0,12.0,B22,32
2,88,"GENERADORES DE VAPOR",8.0,12.0,Actos,128
22,89,"GEODESIA 1",8.0,12.0,727,20
22,89,"GEODESIA 1",8.0,12.0,Hall,100
22,89,"GEODESIA 1",8.0,12.0,722,10
22,89,"GEODESIA 1",8.0,12.0,305,35
1,90,"GEODESIA 2",16.0,20.0,31,35
20,91,"GEODESIA 3",12.0,16.0,116,6
20,91,"GEODESIA 3",12.0,16.0,703,20
25,92,"GEOESTADISTICA APLICADA",8.0,12.0,C01,194
18,93,"GEOFISICA",8.0,12.0,C12,131
1,94,"GEOLOGIA DE INGENIERIA",12.0,16.0,102,25
14,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,B01,223
14,95,"GEOMETRIA Y ALGEBRA LINEAL 1",8.0,11.0,C01,194
3,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",12.0,15.0,116,6
3,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",12.0,15.0,A12,119
3,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",12.0,15.0,722,10
3,96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",12.0,15.0,725,20
8,97,"GEOMETRIA Y ALGEBRA LINEAL 2",8.0,11.5,B01,223
8,97,"GEOMETRIA Y ALGEBRA LINEAL 2",8.0,11.5,C12,131
10,98,"GESTION DE CALIDAD",12.0,16.0,722,10
17,99,"GESTION DE CALIDAD AMBIENTAL",8.0,12.0,A11,25
17,99,"GESTION DE CALIDAD AMBIENTAL",8.0,12.0,310,16
20,100,"GESTION DEL MANTENIMIENTO",8.0,12.0,501,62
20,100,"GESTION DEL MANTENIMIENTO",8.0,12.0,B22,32
22,101,"GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.",12.0,16.0,116,6
1,102,"GESTION DE MANTENIMIENTO",12.0,16.0,312,94
1,102,"GESTION DE MANTENIMIENTO",12.0,16.0,727,20
7,103,"HIDRAULICA FLUVIAL Y MARITIMA",8.0,12.0,31,35
7,103,"HIDRAULICA FLUVIAL Y MARITIMA",8.0,12.0,102,25
23,104,"HIDRAULICA Y NEUMATICA",8.0,12.0,A01,145
1,105,"HIDRODINAMICA NAVAL",8.0,12.0,703,20
1,105,"HIDRODINAMICA NAVAL",8.0,12.0,A11,25
1,105,"HIDRODINAMICA NAVAL",8.0,12.0,A12,119
1,105,"HIDRODINAMICA NAVAL",8.0,12.0,727,20
2,106,"HIDROLOGIA AVANZADA II",8.0,12.0,727,20
11,107,"HIDROLOGIA E HIDRAULICA APLICADAS",8.0,12.0,502,20
18,108,"HIGIENE Y SERV. DE PLANTAS PROC. DE ALIMENTOS",8.0,12.0,A01,145
24,109,"HORMIGON ESTRUCTURAL 1",8.0,11.5,102,25
1,110,"HORMIGON ESTRUCTURAL 2",8.0,10.0,722,10
4,111,"HORMIGON ESTRUCTURAL 3",12.0,17.5,B22,32
4,111,"HORMIGON ESTRUCTURAL 3",12.0,17.5,725,20
11,112,"INGENIERIA AMBIENTAL PARA LA INDUSTRIA DE PROCESOS",8.0,12.0,A01,145
7,113,"INGENIERIA BIOQUIMICA",8.0,12.0,722,10
7,113,"INGENIERIA BIOQUIMICA",8.0,12.0,309,16
22,114,"INGENIERIA DE LAS REACCIONES QUIMICAS 1",12.0,16.0,727,20
24,115,"INGENIERIA DE LAS REACCIONES QUIMICAS 2",12.0,14.0,116,6
24,115,"INGENIERIA DE LAS REACCIONES QUIMICAS 2",12.0,14.0,727,20
13,116,"INGENIERIA DE LOS PROCESOS ELECTROQUIMICOS",8.0,12.0,116,6
13,116,"INGENIERIA DE LOS PROCESOS ELECTROQUIMICOS",8.0,12.0,305,35
13,116,"INGENIERIA DE LOS PROCESOS ELECTROQUIMICOS",8.0,12.0,C21,25
5,117,"INGENIERIA DE SOFTWARE",12.0,16.0,725,20
5,117,"INGENIERIA DE SOFTWARE",12.0,16.0,B01,223
1,118,"INGENIERIA LEGAL",16.0,20.0,B01,223
1,118,"INGENIERIA LEGAL",16.0,20.0,722,10
23,119,"INGLES CONVERSACIONAL (ACT.COMPL.2)",8.0,12.0,C01,194
13,120,"INGLES TECNICO",8.0,12.0,311,29
13,120,"INGLES TECNICO",8.0,12.0,310,16
13,120,"INGLES TECNICO",8.0,12.0,705,20
3,121,"INGLES TECNICO 1 (ACT.COMPL.1)",8.0,12.0,312,94
3,121,"INGLES TECNICO 1 (ACT.COMPL.1)",8.0,12.0,725,20
3,121,"INGLES TECNICO 1 (ACT.COMPL.1)",8.0,12.0,301,76
25,122,"INSTALACIONES ELECTRICAS",8.0,12.0,116,6
25,122,"INSTALACIONES ELECTRICAS",8.0,12.0,B01,223
9,123,"INSTALACIONES GENERALES DE GASES COMBUSTIBLES",8.0,12.0,Actos,128
24,124,"INSTRUMENTACION INDUSTRIAL",8.0,12.0,310,16
17,125,"INSTRUMENTACION Y CONTROL",8.0,11.0,B12,141
1,126,"INT. A LA CIENCIA DE LOS MATERIALES",19.0,20.5,705,20
3,127,"INT. A LA CIENCIA DE MATERIALES",8.0,9.5,C21,25
11,128,"INT. A LA COMBUSTION",8.0,12.0,307,180
9,129,"INT. A LA CONSTRUCCION",8.0,12.0,116,6
9,129,"INT. A LA CONSTRUCCION",8.0,12.0,102,25
15,130,"INT. A LA CORROSION DEL HORMIGON ARMADO",8.0,12.0,307,180
19,131,"INT. A LA ELECTROTECNIA",8.0,11.0,A22,124
7,132,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.",8.0,12.0,C01,194
25,133,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)",12.0,16.0,A11,25
25,133,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)",12.0,16.0,B01,223
7,134,"INT. A LA EVALUACION Y GESTION AMBIENTAL",12.0,16.0,116,6
7,134,"INT. A LA EVALUACION Y GESTION AMBIENTAL",12.0,16.0,703,20
20,135,"INT. A LA FISICA MODERNA",8.0,12.0,116,6
25,136,"INT. A LA GEODESIA Y SIST. DE POS. GLOBAL",8.0,12.0,A01,145
21,137,"INT. A LA INGENIERIA BIOQUIMICA",8.0,12.0,725,20
21,137,"INT. A LA INGENIERIA BIOQUIMICA",8.0,12.0,722,10
24,138,"INT. A LA INGENIERIA DE PROCESOS",8.0,12.0,116,6
24,138,"INT. A LA INGENIERIA DE PROCESOS",8.0,12.0,C22,102
24,138,"INT. A LA INGENIERIA DE PROCESOS",8.0,12.0,115,40
24,138,"INT. A LA INGENIERIA DE PROCESOS",8.0,12.0,722,10
4,139,"INT. A LA INGENIERIA DE SOFTWARE",16.0,19.0,310,16
15,140,"INT. A LA INGENIERIA NAVAL",16.0,20.0,116,6
18,141,"INT. A LA INGENIERIA SANITARIA",16.0,20.0,116,6
2,142,"INT. A LA INVESTIGACION DE OPERACIONES",15.0,19.0,B11,50
10,143,"INT. A LA MECANICA DE LOS FLUIDOS",8.0,12.0,310,16
10,143,"INT. A LA MECANICA DE LOS FLUIDOS",8.0,12.0,722,10
10,143,"INT. A LA MECANICA DE LOS FLUIDOS",8.0,12.0,703,20
23,144,"INT. A LA MECANICA DE SUELOS",8.0,11.5,310,16
23,144,"INT. A LA MECANICA DE SUELOS",8.0,11.5,116,6
16,145,"INT. AL ANALISIS RURAL",8.0,12.0,A22,124
3,146,"INT. A LA OPTICA",8.0,11.5,B22,32
11,147,"INT. A LA PREVENCION DE RIESGOS LABORALES",8.0,12.0,31,35
11,147,"INT. A LA PREVENCION DE RIESGOS LABORALES",8.0,12.0,309,16
11,147,"INT. A LA PREVENCION DE RIESGOS LABORALES",8.0,12.0,725,20
5,148,"INT. A LAS ECUACIONES DIFERENCIALES",16.0,19.0,116,6
5,148,"INT. A LAS ECUACIONES DIFERENCIALES",16.0,19.0,B01,223
4,149,"INT. A LA TERMODINAMICA",8.0,11.0,722,10
25,150,"INT. AL CONTROL INDUSTRIAL",8.0,12.0,307,180
6,151,"INT. AL DERECHO",8.0,10.0,727,20
12,152,"INT. A LOS MICROPROCESADORES",11.0,15.0,116,6
12,152,"INT. A LOS MICROPROCESADORES",11.0,15.0,B12,141
10,153,"INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.",12.0,16.0,116,6
23,154,"INT. AL SISTEMA CLIMATICO",15.5,19.5,310,16
12,155,"INT. AL TRANSPORTE",8.0,12.0,307,180
7,156,"LABORATORIO DE TECNOLOGIA DEL HORMIGON",8.0,12.0,116,6
7,156,"LABORATORIO DE TECNOLOGIA DEL HORMIGON",8.0,12.0,B22,32
1,157,"LEGISLACION TERRITORIAL",8.0,12.0,C21,25
1,158,"LEGISLACION Y RELACIONES INDUSTRIALES",12.0,14.0,B21,39
1,158,"LEGISLACION Y RELACIONES INDUSTRIALES",12.0,14.0,502,20
3,159,"LOGICA",12.0,16.0,312,94
23,160,"MAMPOSTERIA ESTRUCTURAL",15.5,19.5,116,6
4,161,"MANTENIMIENTO DE BUQUES",8.0,12.0,Hall,100
4,161,"MANTENIMIENTO DE BUQUES",8.0,12.0,309,16
13,162,"MAQUINARIA NAVAL",16.0,20.0,116,6
6,163,"MAQUINAS ELECTRICAS",16.0,18.5,502,20
6,163,"MAQUINAS ELECTRICAS",16.0,18.5,312,94
6,163,"MAQUINAS ELECTRICAS",16.0,18.5,722,10
22,164,"MAQUINAS PARA FLUIDOS",8.0,12.0,116,6
17,165,"MAQUINAS PARA FLUIDOS I",8.0,11.0,C21,25
6,166,"MAQUINAS PARA FLUIDOS II",12.0,16.0,116,6
6,166,"MAQUINAS PARA FLUIDOS II",12.0,16.0,703,20
6,166,"MAQUINAS PARA FLUIDOS II",12.0,16.0,502,20
1,167,"MAQUINAS Y EQUIPOS PARA TRANSPORTE",8.0,12.0,501,62
1,167,"MAQUINAS Y EQUIPOS PARA TRANSPORTE",8.0,12.0,502,20
4,168,"MATEMATICA",12.0,16.0,310,16
4,168,"MATEMATICA",12.0,16.0,A22,124
4,168,"MATEMATICA",12.0,16.0,B12,141
4,168,"MATEMATICA",12.0,16.0,116,6
25,169,"MATEMATICA 1",8.0,11.0,722,10
25,170,"MATEMATICA 2",11.0,14.0,722,10
2,171,"MATEMATICA 3",18.0,21.0,116,6
4,172,"MATEMATICA DISCRETA 1",8.0,11.0,A01,145
4,172,"MATEMATICA DISCRETA 1",8.0,11.0,B12,141
4,172,"MATEMATICA DISCRETA 1",8.0,11.0,502,20
4,172,"MATEMATICA DISCRETA 1",8.0,11.0,B01,223
22,173,"MATEMATICA DISCRETA 2",11.0,14.0,312,94
18,174,"MATEMATICA DISCRETA Y LOGICA 1",8.0,12.0,B12,141
5,175,"MATEMATICA DISCRETA Y LOGICA 2",8.0,12.0,116,6
5,175,"MATEMATICA DISCRETA Y LOGICA 2",8.0,12.0,502,20
5,175,"MATEMATICA DISCRETA Y LOGICA 2",8.0,12.0,722,10
5,175,"MATEMATICA DISCRETA Y LOGICA 2",8.0,12.0,727,20
1,176,"MATEMATICA INICIAL",12.0,16.0,A12,119
1,177,"MATERIALES Y ENSAYOS",8.0,12.0,115,40
1,177,"MATERIALES Y ENSAYOS",8.0,12.0,705,20
20,178,"MECANICA APLICADA (ING.QUÍM)",16.0,19.0,310,16
20,178,"MECANICA APLICADA (ING.QUÍM)",16.0,19.0,703,20
13,179,"MECANICA DE LOS FLUIDOS",12.0,16.0,116,6
13,180,"MECANICA ESTRUCTURAL",8.0,12.0,B01,223
24,181,"MECANICA NEWTONIANA",8.0,12.0,312,94
6,182,"MEDIDAS ELECTRICAS",12.0,16.0,310,16
6,182,"MEDIDAS ELECTRICAS",12.0,16.0,705,20
15,183,"MEDIDAS ELECTRICAS EN INGENIERIA DE PROCESOS",8.0,12.0,B12,141
11,184,"METALURGIA DE TRANSFORMACION",8.0,12.0,116,6
19,185,"METALURGIA FISICA",12.0,16.0,116,6
19,185,"METALURGIA FISICA",12.0,16.0,722,10
19,185,"METALURGIA FISICA",12.0,16.0,A01,145
3,186,"MET. COMPUT.APLIC.AL CALCULO ESTRUCTURAL",12.0,16.0,727,20
16,187,"METEOROLOGIA DINAMICA Y SINOPTICA",8.0,12.0,A12,119
22,188,"METODOS NUMERICOS",8.0,11.0,307,180
6,189,"MODULO TALLER EXTENSION ING.AMBIENTAL 1",16.0,20.0,116,6
6,189,"MODULO TALLER EXTENSION ING.AMBIENTAL 1",16.0,20.0,310,16
5,190,"MODULO TALLER EXTENSION ING.AMBIENTAL 2",8.0,12.0,705,20
5,190,"MODULO TALLER EXTENSION ING.AMBIENTAL 2",8.0,12.0,B11,50
5,190,"MODULO TALLER EXTENSION ING.AMBIENTAL 2",8.0,12.0,B01,223
9,191,"MOTORES DE COMB. INT. Y TURBINAS DE GAS",8.0,12.0,A12,119
19,192,"MOTORES DE COMBUSTION INTERNA",8.0,11.0,C01,194
16,193,"OBRAS HIDRAULICAS",8.0,12.0,116,6
12,194,"OPTICA",8.0,12.0,A01,145
7,195,"ORDENAMIENTO TERRITORIAL 1",8.0,12.0,A11,25
12,196,"ORDENAMIENTO TERRITORIAL 2",8.0,12.0,B01,223
12,196,"ORDENAMIENTO TERRITORIAL 2",8.0,12.0,Actos,128
12,196,"ORDENAMIENTO TERRITORIAL 2",8.0,12.0,502,20
1,197,"PATOLOGIA DE LAS ESTRUCTURAS",19.0,21.0,116,6
1,197,"PATOLOGIA DE LAS ESTRUCTURAS",19.0,21.0,309,16
17,198,"PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA",8.0,12.0,116,6
6,199,"POTABILIZACION DE AGUAS",8.0,12.0,310,16
6,199,"POTABILIZACION DE AGUAS",8.0,12.0,116,6
6,199,"POTABILIZACION DE AGUAS",8.0,12.0,502,20
6,199,"POTABILIZACION DE AGUAS",8.0,12.0,C21,25
21,200,"PRINCIPIOS DE PROGRAMACION",8.0,12.0,116,6
21,200,"PRINCIPIOS DE PROGRAMACION",8.0,12.0,309,16
21,200,"PRINCIPIOS DE PROGRAMACION",8.0,12.0,102,25
21,200,"PRINCIPIOS DE PROGRAMACION",8.0,12.0,B21,39
1,201,"PRINCIPIOS DE QUIMICA GENERAL",8.0,12.0,601,60
22,202,"PROBABILIDAD Y ESTADISTICA",8.0,11.0,312,94
13,203,"PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO",8.0,9.5,722,10
8,204,"PROCEDIMIENTOS CONST.PARA ESTRUCTURAS",8.0,10.0,722,10
4,205,"PRODUCCION CARTOGRAFICA",8.0,12.0,116,6
4,205,"PRODUCCION CARTOGRAFICA",8.0,12.0,703,20
4,205,"PRODUCCION CARTOGRAFICA",8.0,12.0,C21,25
4,205,"PRODUCCION CARTOGRAFICA",8.0,12.0,B22,32
12,206,"PROGRAMACION 1",8.0,11.0,C01,194
12,206,"PROGRAMACION 1",8.0,11.0,116,6
12,206,"PROGRAMACION 1",8.0,11.0,725,20
12,206,"PROGRAMACION 1",8.0,11.0,703,20
18,207,"PROGRAMACION 3",8.0,11.0,312,94
1,208,"PROGRAMACION 4",16.0,19.0,601,60
17,209,"PROGRAMACION AVANZADA",16.0,20.0,116,6
2,210,"PROYECTO",12.0,15.0,116,6
2,210,"PROYECTO",12.0,15.0,305,35
2,210,"PROYECTO",12.0,15.0,722,10
2,210,"PROYECTO",12.0,15.0,B11,50
4,211,"PROYECTO DE INGENIERIA MECANICA",8.0,12.0,310,16
14,212,"PROYECTO DE INVERSION",8.0,12.0,B12,141
1,213,"PUENTES",15.0,19.0,307,180
1,213,"PUENTES",15.0,19.0,311,29
1,213,"PUENTES",15.0,19.0,309,16
1,213,"PUENTES",15.0,19.0,116,6
18,214,"REDES DE ACCESO",8.0,12.0,116,6
5,215,"REDES DE COMPUTADORAS",12.0,15.0,303,76
5,215,"REDES DE COMPUTADORAS",12.0,15.0,116,6
24,216,"REDES DE DATOS 1",19.0,21.0,A11,25
24,216,"REDES DE DATOS 1",19.0,21.0,116,6
17,217,"REDES DE DATOS 2",12.0,16.0,116,6
14,218,"REDES ELECTRICAS",8.0,11.0,C12,131
19,219,"REFRIGERACION",8.0,12.0,116,6
19,219,"REFRIGERACION",8.0,12.0,502,20
19,219,"REFRIGERACION",8.0,12.0,309,16
15,220,"REFRIGERACION INDUSTRIAL",8.0,12.0,116,6
15,220,"REFRIGERACION INDUSTRIAL",8.0,12.0,722,10
24,221,"RELACIONES PERSONALES Y LABORALES",8.0,12.0,Actos,128
