dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
12,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,310,16
12,0,"ELECTRONICA FUNDAMENTAL",8.0,11.5,B01,223
18,1,"PROGRAMACION 2",8.0,11.0,A12,119
8,2,"ADMINISTRACION DE INFRAESTRUCTURAS",8.0,12.0,B01,223
12,3,"ADMINISTRACION DE OPERACIONES",18.5,21.0,116,6
1,4,"AGRIMENSURA LEGAL 1",8.0,12.0,311,29
2,5,"AGRIMENSURA LEGAL 2",12.0,16.0,116,6
2,5,"AGRIMENSURA LEGAL 2",12.0,16.0,B22,32
19,6,"AGRIMENSURA LEGAL 3",8.0,12.0,705,20
11,7,"AGRIMENSURA LEGAL 4",12.0,16.0,116,6
11,7,"AGRIMENSURA LEGAL 4",12.0,16.0,722,10
25,8,"ALISTAMIENTO NAVAL",8.0,12.0,116,6
25,8,"ALISTAMIENTO NAVAL",8.0,12.0,703,20
11,9,"ANALISIS DE ALIMENTOS",8.0,12.0,B01,223
21,10,"ANTENAS Y PROPAGACION",8.0,12.0,116,6
21,10,"ANTENAS Y PROPAGACION",8.0,12.0,705,20
21,10,"ANTENAS Y PROPAGACION",8.0,12.0,309,16
13,11,"APLICACIONES DEL ALGEBRA LINEAL",8.0,11.0,Actos,128
23,12,"ARQUITECTURA DE COMPUTADORAS",8.0,11.0,601,60
18,13,"ASPECTOS BASICOS DE REDES DE COMPUT",12.0,15.0,310,16
17,14,"ASTRONOMIA GEODESICA",8.0,12.0,727,20
8,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,116,6
8,15,"AUTOMATAS PROGRAMABLES",8.0,12.0,B22,32
13,16,"AVALUACIONES 1",8.0,12.0,B01,223
18,17,"AVALUACIONES 2",8.0,12.0,B01,223
18,18,"AVALUACIONES 3",8.0,12.0,116,6
13,19,"BASES DE DATOS I",16.0,20.0,116,6
13,20,"BASES DE DATOS II",8.0,12.0,A01,145
10,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,705,20
10,21,"BASES DE DATOS PARA INGENIERIA",8.0,11.0,703,20
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,B01,223
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,C01,194
1,22,"CALCULO DIF. E INTEGRAL EN UNA VARIABLE",8.0,11.0,307,180
21,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,B01,223
21,23,"CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES",8.0,12.0,C01,194
14,24,"CALCULO VECTORIAL",8.0,11.0,312,94
14,24,"CALCULO VECTORIAL",8.0,11.0,116,6
16,25,"CALIDAD DE AGUAS",8.0,12.0,307,180
4,26,"CAMINOS Y CALLES 1",8.0,12.0,725,20
4,26,"CAMINOS Y CALLES 1",8.0,12.0,B11,50
22,27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",8.0,12.0,C01,194
1,28,"CARTOGRAFIA MATEMATICA",15.5,19.5,727,20
1,28,"CARTOGRAFIA MATEMATICA",15.5,19.5,310,16
18,29,"CARTOGRAFÍA TEMÁTICA",8.0,12.0,A01,145
15,30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",16.0,20.0,116,6
8,31,"CATASTRO",8.0,12.0,B12,141
11,32,"COMERCIALIZACION",8.0,12.0,C01,194
17,33,"COMPL.ARQUITECTURA DE COMPUTADORAS",8.0,12.0,307,180
19,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",8.0,11.0,722,10
19,34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",8.0,11.0,B01,223
6,35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",17.5,21.0,116,6
19,36,"COMPORTAMIENTO MEC. DE MATERIALES",16.0,19.5,116,6
19,36,"COMPORTAMIENTO MEC. DE MATERIALES",16.0,19.5,115,40
1,37,"COMPUTACION 1",12.0,15.0,727,20
23,38,"COMUNICACIONES DIGITALES",11.0,15.0,116,6
24,39,"COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)",10.5,13.5,705,20
1,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,116,6
1,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,309,16
1,40,"CONTABILIDAD (ACT.COMPL.4)",8.0,12.0,722,10
21,41,"CONTROL DE CALIDAD",8.0,12.0,C21,25
20,42,"COSTOS",8.0,12.0,310,16
20,42,"COSTOS",8.0,12.0,502,20
24,43,"COSTOS PARA INGENIERIA",8.0,12.0,722,10
5,44,"DINAMICA DE MAQUINAS Y VIBRACION",8.0,12.0,305,35
12,45,"DISEÑO ASISTIDO POR COMPUTADOR",14.5,18.5,116,6
10,46,"DISEÑO CATASTRAL",12.0,16.0,116,6
23,47,"DISEÑO DE PROCESOS QUIMICOS",8.0,12.0,B01,223
17,48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",12.0,16.0,116,6
19,49,"DISEÑO HIDROLOGICO",8.0,12.0,116,6
19,49,"DISEÑO HIDROLOGICO",8.0,12.0,311,29
7,50,"DISEÑO LOGICO",9.5,13.5,727,20
8,51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",8.0,12.0,A01,145
1,52,"ECONOMIA",14.5,18.5,B01,223
1,52,"ECONOMIA",14.5,18.5,C01,194
11,53,"ECONOMÍA (AREA)",16.0,20.0,116,6
17,54,"EJERCICIOS DE INGENIERIA SANITARIA",8.0,12.0,C01,194
25,55,"ELASTICIDAD",12.0,16.0,116,6
6,56,"ELECTROMAGNETISMO",8.0,12.0,310,16
14,57,"ELECTRONICA AVANZADA 1",12.0,15.0,310,16
14,57,"ELECTRONICA AVANZADA 1",12.0,15.0,B22,32
4,58,"ELECTRONICA AVANZADA 2",8.0,11.0,116,6
4,58,"ELECTRONICA AVANZADA 2",8.0,11.0,C21,25
4,59,"ELECTRONICA DE POTENCIA",11.0,15.0,116,6
4,59,"ELECTRONICA DE POTENCIA",11.0,15.0,B01,223
11,60,"ELECTROTECNICA",12.0,15.0,310,16
24,61,"ELECTROTECNICA I",8.0,10.5,305,35
24,61,"ELECTROTECNICA I",8.0,10.5,705,20
2,62,"ELECTROTECNICA II",12.0,15.0,310,16
16,63,"ELEMENTOS DE GESTION LOGISTICA",8.0,12.0,C12,131
22,64,"ELEMENTOS DE INGENIERIA AMBIENTAL",8.0,12.0,307,180
8,65,"ELEMENTOS DE MAQUINAS",16.0,20.0,116,6
